experimentPhase,trialnum,subject,task,answerPos0,ltrSpatialPos1,ltrEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_central_cue_between_letter_presentation ,63 ,16 , T1 ,18 ,"[-1, 0] ",10.0 ,U ,K ,S ,Y ,T ,R ,E ,W ,M ,C ,H ,J ,X ,F ,Q ,G ,V ,A ,D ,I ,O ,Z ,B ,P ,L ,N ,J ,V ,C ,Z ,H ,D ,F ,R ,A ,W ,O ,Q ,S ,B ,K ,G ,E ,  ,U ,X ,L ,N ,I ,T ,Y ,P ,0
RSVP_central_cue_between_letter_presentation ,64 ,16 , T1 ,10 ,"[-1, 0] ",10.0 ,N ,M ,Y ,R ,K ,D ,W ,L ,C ,B ,O ,H ,P ,I ,T ,X ,Z ,J ,A ,U ,E ,S ,Q ,V ,G ,F ,K ,W ,F ,U ,N ,G ,S ,Y ,Q ,  ,R ,V ,Z ,L ,P ,M ,I ,H ,D ,A ,O ,T ,C ,B ,X ,E ,1
RSVP_central_cue_between_letter_presentation ,65 ,16 , T1 ,22 ,"[1, 0] ",10.0 ,Q ,K ,J ,V ,G ,W ,H ,U ,T ,A ,L ,M ,E ,R ,S ,X ,C ,I ,P ,F ,Y ,B ,O ,D ,N ,Z ,M ,K ,U ,G ,J ,E ,C ,R ,N ,D ,F ,Y ,A ,O ,L ,H ,W ,V ,I ,X ,S ,  ,T ,P ,B ,Q ,0
RSVP_central_cue_between_letter_presentation ,66 ,16 , T1 ,22 ,"[-1, 0] ",3.0 ,F ,O ,A ,X ,L ,N ,D ,H ,Z ,E ,C ,G ,Q ,J ,W ,K ,P ,B ,S ,R ,T ,I ,V ,M ,Y ,U ,L ,Y ,W ,R ,Z ,I ,X ,S ,B ,Q ,J ,O ,U ,A ,M ,E ,V ,N ,P ,G ,F ,  ,C ,T ,K ,H ,1
RSVP_central_cue_between_letter_presentation ,67 ,16 , T1 ,18 ,"[-1, 0] ",10.0 ,L ,M ,R ,I ,Z ,W ,G ,S ,C ,N ,V ,B ,Y ,F ,Q ,K ,P ,E ,J ,U ,O ,A ,X ,T ,H ,D ,A ,M ,N ,Y ,U ,I ,X ,W ,J ,K ,O ,D ,T ,S ,G ,L ,F ,  ,E ,B ,C ,H ,Z ,P ,V ,R ,0
RSVP_central_cue_between_letter_presentation ,68 ,16 , T1 ,14 ,"[1, 0] ",10.0 ,T ,E ,J ,K ,H ,S ,X ,D ,C ,I ,R ,G ,L ,B ,W ,N ,V ,Y ,A ,O ,P ,M ,F ,Q ,Z ,U ,Z ,Q ,I ,S ,C ,G ,W ,L ,D ,R ,O ,P ,E ,  ,M ,A ,T ,B ,K ,F ,V ,H ,U ,N ,Y ,J ,0
RSVP_central_cue_between_letter_presentation ,69 ,16 , T1 ,6 ,"[1, 0] ",10.0 ,A ,Y ,O ,L ,V ,G ,N ,H ,J ,K ,F ,P ,B ,X ,Q ,I ,D ,Z ,C ,T ,S ,M ,R ,U ,E ,W ,I ,B ,Y ,C ,J ,  ,R ,Q ,V ,F ,L ,E ,N ,D ,W ,H ,M ,T ,Z ,S ,G ,P ,K ,U ,A ,X ,0
RSVP_central_cue_between_letter_presentation ,70 ,16 , T1 ,14 ,"[1, 0] ",10.0 ,O ,W ,M ,H ,Z ,B ,I ,S ,Y ,T ,K ,D ,A ,P ,C ,L ,R ,F ,N ,V ,G ,J ,U ,Q ,E ,X ,V ,N ,O ,W ,T ,D ,Q ,A ,E ,U ,G ,J ,P ,  ,K ,C ,S ,F ,I ,Z ,Y ,R ,B ,X ,H ,M ,0
RSVP_central_cue_between_letter_presentation ,71 ,16 , T1 ,6 ,"[1, 0] ",10.0 ,O ,H ,Y ,V ,U ,L ,W ,M ,D ,N ,K ,R ,I ,Q ,Z ,T ,J ,B ,P ,G ,C ,X ,S ,E ,A ,F ,N ,H ,X ,Q ,B ,  ,A ,J ,E ,I ,F ,Y ,T ,Z ,G ,U ,R ,K ,L ,D ,M ,C ,W ,V ,S ,O ,0
RSVP_central_cue_between_letter_presentation ,72 ,16 , T1 ,14 ,"[1, 0] ",10.0 ,T ,P ,K ,V ,C ,F ,G ,J ,Z ,H ,Q ,Y ,O ,S ,L ,N ,E ,W ,I ,X ,B ,D ,A ,M ,U ,R ,A ,H ,U ,Y ,J ,D ,S ,L ,B ,Z ,R ,N ,P ,  ,O ,M ,I ,E ,G ,C ,V ,X ,F ,K ,Q ,W ,0
RSVP_central_cue_between_letter_presentation ,73 ,16 , T1 ,14 ,"[-1, 0] ",10.0 ,B ,H ,T ,L ,J ,W ,O ,E ,Z ,C ,R ,M ,K ,Q ,Y ,N ,S ,U ,I ,F ,A ,D ,P ,V ,G ,X ,A ,O ,N ,Z ,P ,Q ,U ,M ,V ,D ,Y ,S ,I ,  ,R ,F ,G ,K ,J ,W ,X ,E ,T ,H ,B ,C ,0
RSVP_central_cue_between_letter_presentation ,74 ,16 , T1 ,18 ,"[1, 0] ",10.0 ,A ,N ,T ,W ,L ,O ,G ,Z ,Q ,I ,R ,H ,S ,X ,P ,D ,M ,V ,E ,C ,B ,F ,U ,Y ,J ,K ,T ,D ,E ,C ,F ,K ,N ,J ,Z ,L ,B ,M ,I ,P ,Y ,G ,Q ,  ,U ,X ,R ,V ,O ,S ,A ,H ,0
RSVP_central_cue_between_letter_presentation ,75 ,16 , T1 ,22 ,"[-1, 0] ",3.0 ,H ,J ,K ,T ,S ,U ,O ,B ,Q ,X ,P ,M ,G ,Y ,R ,E ,V ,D ,W ,F ,N ,L ,I ,Z ,A ,C ,C ,Y ,I ,M ,K ,W ,V ,E ,U ,F ,P ,B ,Z ,R ,O ,D ,J ,L ,H ,N ,Q ,  ,S ,T ,X ,G ,0
RSVP_central_cue_between_letter_presentation ,76 ,16 , T1 ,18 ,"[1, 0] ",3.0 ,H ,F ,E ,B ,R ,X ,Y ,K ,I ,S ,C ,P ,J ,D ,M ,W ,L ,V ,Q ,A ,N ,T ,U ,G ,O ,Z ,M ,C ,N ,V ,H ,G ,U ,J ,O ,F ,A ,X ,L ,T ,W ,K ,R ,  ,I ,Q ,E ,D ,S ,Z ,Y ,P ,0
RSVP_central_cue_between_letter_presentation ,77 ,16 , T1 ,22 ,"[1, 0] ",3.0 ,G ,I ,E ,C ,L ,N ,X ,B ,S ,W ,K ,J ,A ,R ,V ,Y ,T ,M ,Q ,O ,F ,P ,H ,D ,U ,Z ,H ,U ,N ,E ,T ,V ,B ,X ,D ,F ,Z ,G ,P ,Y ,C ,K ,A ,R ,W ,J ,O ,  ,I ,L ,Q ,S ,0
RSVP_central_cue_between_letter_presentation ,78 ,16 , T1 ,10 ,"[1, 0] ",3.0 ,X ,I ,P ,E ,H ,R ,F ,T ,Y ,O ,S ,V ,B ,G ,Q ,J ,N ,Z ,U ,C ,W ,A ,L ,D ,M ,K ,Z ,V ,U ,T ,M ,A ,E ,N ,P ,  ,L ,F ,Q ,O ,Y ,W ,I ,C ,H ,G ,B ,X ,D ,S ,R ,K ,0
RSVP_central_cue_between_letter_presentation ,79 ,16 , T1 ,18 ,"[1, 0] ",10.0 ,Z ,Q ,F ,P ,X ,R ,C ,J ,H ,G ,I ,W ,A ,U ,N ,M ,E ,D ,B ,Y ,O ,T ,L ,K ,S ,V ,M ,B ,F ,C ,J ,I ,R ,W ,P ,H ,U ,A ,S ,T ,G ,V ,Q ,  ,N ,E ,Z ,O ,X ,Y ,L ,K ,0
RSVP_central_cue_between_letter_presentation ,80 ,16 , T1 ,14 ,"[1, 0] ",10.0 ,X ,W ,U ,V ,K ,F ,N ,G ,O ,E ,H ,T ,L ,Z ,R ,A ,S ,M ,D ,Q ,B ,Y ,J ,C ,I ,P ,V ,K ,H ,M ,P ,F ,B ,N ,X ,Z ,U ,E ,W ,  ,L ,I ,Q ,J ,G ,A ,O ,D ,T ,S ,R ,Y ,0
RSVP_central_cue_between_letter_presentation ,81 ,16 , T1 ,6 ,"[-1, 0] ",10.0 ,Y ,X ,Q ,L ,D ,R ,J ,H ,U ,V ,W ,M ,S ,K ,Z ,G ,N ,E ,A ,O ,B ,F ,P ,I ,C ,T ,H ,I ,K ,A ,C ,  ,L ,F ,U ,E ,J ,D ,V ,T ,R ,B ,S ,P ,Z ,Y ,X ,N ,W ,G ,M ,O ,0
RSVP_central_cue_between_letter_presentation ,82 ,16 , T1 ,14 ,"[-1, 0] ",10.0 ,Y ,V ,M ,J ,O ,P ,G ,I ,K ,E ,N ,F ,A ,H ,T ,S ,B ,D ,Q ,R ,C ,L ,U ,Z ,X ,W ,I ,H ,L ,W ,P ,N ,R ,Z ,X ,J ,D ,U ,C ,  ,M ,O ,G ,T ,F ,K ,V ,Q ,E ,A ,Y ,B ,0
RSVP_central_cue_between_letter_presentation ,83 ,16 , T1 ,14 ,"[-1, 0] ",3.0 ,Y ,E ,S ,A ,K ,Z ,J ,R ,M ,P ,X ,D ,B ,T ,Q ,U ,N ,G ,O ,V ,W ,C ,H ,F ,L ,I ,X ,U ,T ,G ,D ,N ,W ,B ,Q ,H ,C ,I ,J ,  ,K ,O ,P ,Z ,R ,A ,V ,E ,L ,Y ,M ,F ,0
RSVP_central_cue_between_letter_presentation ,84 ,16 , T1 ,6 ,"[1, 0] ",10.0 ,L ,B ,D ,F ,P ,R ,Q ,A ,X ,C ,W ,J ,O ,K ,Y ,N ,G ,I ,H ,V ,S ,E ,Z ,U ,T ,M ,B ,N ,V ,J ,W ,  ,S ,M ,I ,G ,H ,F ,Y ,C ,L ,O ,D ,T ,X ,R ,E ,Z ,U ,Q ,K ,P ,0
RSVP_central_cue_between_letter_presentation ,85 ,16 , T1 ,18 ,"[-1, 0] ",3.0 ,Z ,D ,M ,V ,I ,K ,H ,W ,A ,C ,J ,S ,T ,X ,U ,N ,Y ,G ,O ,E ,P ,L ,Q ,B ,F ,R ,M ,R ,E ,B ,T ,J ,H ,O ,I ,K ,X ,Y ,Q ,F ,G ,A ,V ,  ,S ,L ,U ,D ,W ,N ,P ,C ,0
RSVP_central_cue_between_letter_presentation ,86 ,16 , T1 ,6 ,"[1, 0] ",10.0 ,V ,A ,O ,J ,D ,I ,Q ,S ,C ,L ,K ,G ,Y ,F ,R ,T ,Z ,H ,W ,U ,B ,E ,M ,N ,P ,X ,W ,Y ,G ,J ,E ,  ,U ,D ,P ,V ,Q ,C ,H ,A ,X ,Z ,R ,S ,O ,B ,N ,F ,T ,I ,M ,K ,0
RSVP_central_cue_between_letter_presentation ,87 ,16 , T1 ,14 ,"[-1, 0] ",10.0 ,L ,H ,K ,T ,S ,Z ,A ,N ,V ,M ,D ,F ,E ,I ,Y ,G ,O ,W ,C ,X ,J ,B ,P ,R ,Q ,U ,Y ,L ,D ,Q ,E ,J ,M ,W ,G ,U ,O ,T ,Z ,  ,H ,R ,P ,X ,C ,A ,B ,S ,V ,K ,I ,N ,0
RSVP_central_cue_between_letter_presentation ,88 ,16 , T1 ,14 ,"[1, 0] ",3.0 ,Z ,W ,K ,C ,Y ,R ,L ,I ,S ,B ,Q ,P ,T ,F ,X ,V ,U ,D ,M ,G ,H ,J ,E ,O ,A ,N ,Y ,N ,E ,S ,G ,Z ,T ,B ,H ,W ,M ,C ,Q ,  ,X ,F ,I ,V ,A ,K ,R ,O ,L ,J ,D ,U ,0
RSVP_central_cue_between_letter_presentation ,89 ,16 , T1 ,22 ,"[-1, 0] ",3.0 ,M ,P ,B ,X ,Y ,S ,Z ,J ,L ,R ,F ,N ,A ,O ,W ,I ,G ,K ,D ,E ,V ,T ,U ,Q ,C ,H ,D ,P ,S ,T ,N ,M ,Y ,R ,X ,O ,H ,B ,W ,K ,F ,L ,I ,J ,E ,Z ,V ,  ,G ,Q ,C ,A ,0
RSVP_central_cue_between_letter_presentation ,90 ,16 , T1 ,10 ,"[1, 0] ",10.0 ,A ,B ,H ,C ,L ,V ,D ,X ,G ,S ,P ,N ,U ,K ,F ,M ,Q ,O ,T ,Z ,R ,W ,I ,E ,J ,Y ,I ,E ,A ,W ,V ,G ,J ,N ,U ,  ,K ,L ,D ,R ,S ,Y ,Q ,H ,T ,O ,P ,B ,Z ,X ,M ,F ,0
RSVP_central_cue_between_letter_presentation ,91 ,16 , T1 ,6 ,"[-1, 0] ",3.0 ,S ,P ,Q ,Z ,X ,T ,R ,A ,D ,J ,V ,K ,F ,O ,I ,C ,W ,L ,N ,E ,Y ,H ,G ,B ,M ,U ,E ,X ,Q ,L ,J ,  ,Y ,K ,W ,H ,A ,B ,P ,G ,I ,F ,O ,C ,N ,Z ,U ,S ,V ,M ,T ,R ,0
RSVP_central_cue_between_letter_presentation ,92 ,16 , T1 ,18 ,"[1, 0] ",10.0 ,W ,Y ,U ,J ,D ,Z ,A ,F ,V ,K ,X ,R ,O ,L ,C ,G ,B ,N ,E ,M ,H ,Q ,P ,S ,I ,T ,Q ,N ,K ,L ,V ,O ,C ,F ,X ,H ,A ,D ,U ,R ,J ,G ,M ,  ,B ,S ,Z ,I ,Y ,E ,T ,P ,0
RSVP_central_cue_between_letter_presentation ,93 ,16 , T1 ,14 ,"[1, 0] ",3.0 ,R ,Z ,B ,P ,C ,K ,S ,T ,W ,U ,N ,F ,M ,I ,A ,Y ,L ,E ,D ,G ,H ,J ,X ,V ,Q ,O ,D ,J ,K ,A ,S ,Z ,E ,I ,Q ,H ,M ,X ,T ,  ,O ,P ,G ,C ,L ,N ,V ,B ,F ,R ,Y ,W ,0
RSVP_central_cue_between_letter_presentation ,94 ,16 , T1 ,10 ,"[1, 0] ",10.0 ,O ,D ,S ,M ,B ,L ,F ,T ,Q ,V ,X ,K ,W ,G ,C ,U ,N ,P ,H ,J ,Y ,Z ,R ,A ,E ,I ,V ,H ,X ,M ,S ,R ,C ,A ,N ,  ,F ,O ,G ,K ,E ,D ,T ,Y ,B ,I ,P ,Z ,W ,U ,L ,J ,0
RSVP_central_cue_between_letter_presentation ,95 ,16 , T1 ,18 ,"[-1, 0] ",10.0 ,X ,D ,J ,N ,G ,H ,Z ,P ,Q ,C ,S ,M ,V ,O ,U ,E ,T ,Y ,K ,W ,R ,F ,L ,B ,I ,A ,M ,K ,A ,R ,H ,D ,X ,N ,O ,Z ,Q ,L ,U ,E ,W ,J ,I ,  ,P ,V ,S ,Y ,G ,F ,B ,T ,0
RSVP_central_cue_between_letter_presentation ,96 ,16 , T1 ,22 ,"[-1, 0] ",10.0 ,H ,V ,C ,O ,N ,T ,P ,R ,S ,F ,M ,B ,L ,Q ,G ,K ,A ,E ,X ,D ,U ,W ,J ,Z ,I ,Y ,Q ,B ,V ,Z ,O ,N ,Y ,X ,D ,S ,T ,P ,L ,G ,I ,F ,W ,M ,U ,R ,C ,  ,K ,A ,H ,J ,0
RSVP_central_cue_between_letter_presentation ,97 ,16 , T1 ,18 ,"[-1, 0] ",10.0 ,S ,N ,E ,R ,W ,J ,I ,Y ,T ,Z ,G ,M ,D ,X ,F ,U ,B ,Q ,A ,O ,C ,K ,L ,P ,H ,V ,T ,G ,F ,Q ,K ,U ,C ,A ,B ,X ,M ,Z ,W ,E ,L ,O ,S ,  ,D ,Y ,V ,H ,I ,R ,N ,J ,1
RSVP_central_cue_between_letter_presentation ,98 ,16 , T1 ,14 ,"[1, 0] ",10.0 ,I ,H ,T ,S ,N ,B ,O ,C ,E ,A ,R ,J ,Z ,G ,M ,W ,P ,D ,F ,V ,Y ,X ,L ,K ,U ,Q ,U ,D ,N ,E ,L ,X ,V ,Q ,W ,P ,T ,M ,I ,  ,O ,K ,J ,S ,Y ,R ,G ,C ,B ,A ,F ,Z ,0
RSVP_central_cue_between_letter_presentation ,99 ,16 , T1 ,6 ,"[1, 0] ",3.0 ,V ,G ,B ,A ,R ,U ,X ,Y ,Q ,I ,W ,J ,K ,S ,E ,C ,D ,F ,Z ,H ,M ,P ,O ,T ,L ,N ,D ,W ,H ,M ,A ,  ,Z ,V ,N ,E ,C ,U ,B ,J ,O ,P ,Y ,T ,K ,R ,L ,I ,G ,F ,S ,Q ,0
RSVP_central_cue_between_letter_presentation ,100 ,16 , T1 ,6 ,"[1, 0] ",3.0 ,H ,L ,I ,Z ,W ,E ,G ,J ,T ,Y ,A ,K ,N ,B ,F ,C ,Q ,D ,M ,X ,P ,R ,O ,S ,V ,U ,R ,A ,J ,X ,B ,  ,W ,T ,C ,S ,E ,P ,F ,G ,I ,Q ,K ,O ,V ,H ,M ,L ,U ,N ,D ,Z ,0
RSVP_central_cue_between_letter_presentation ,101 ,16 , T1 ,22 ,"[-1, 0] ",3.0 ,V ,I ,Z ,P ,H ,R ,T ,W ,C ,U ,A ,J ,Q ,S ,N ,X ,L ,Y ,D ,F ,M ,O ,E ,G ,B ,K ,F ,Z ,P ,C ,K ,N ,J ,I ,H ,T ,M ,B ,Q ,E ,A ,R ,W ,X ,D ,O ,G ,  ,L ,V ,S ,U ,0
RSVP_central_cue_between_letter_presentation ,102 ,16 , T1 ,10 ,"[1, 0] ",10.0 ,G ,E ,S ,P ,R ,O ,Z ,D ,V ,Y ,J ,Q ,C ,L ,W ,B ,U ,F ,X ,K ,N ,T ,M ,H ,A ,I ,G ,R ,D ,B ,U ,Q ,N ,T ,V ,  ,K ,O ,S ,P ,L ,X ,M ,A ,Z ,J ,C ,F ,E ,W ,I ,H ,0
RSVP_central_cue_between_letter_presentation ,103 ,16 , T1 ,10 ,"[1, 0] ",3.0 ,X ,Y ,T ,C ,N ,Q ,P ,F ,I ,R ,D ,E ,J ,O ,H ,L ,K ,G ,V ,S ,A ,W ,M ,Z ,B ,U ,U ,H ,Y ,C ,Q ,M ,J ,X ,N ,  ,R ,E ,A ,D ,I ,O ,P ,T ,B ,F ,S ,Z ,K ,V ,G ,L ,0
RSVP_central_cue_between_letter_presentation ,104 ,16 , T1 ,10 ,"[1, 0] ",10.0 ,N ,O ,Z ,K ,W ,M ,U ,P ,D ,B ,Y ,X ,T ,G ,E ,C ,H ,J ,A ,Q ,R ,V ,I ,F ,L ,S ,W ,K ,M ,A ,G ,N ,F ,T ,U ,  ,L ,H ,C ,Y ,P ,V ,O ,R ,E ,I ,Q ,D ,S ,B ,J ,X ,0
RSVP_central_cue_between_letter_presentation ,105 ,16 , T1 ,18 ,"[1, 0] ",3.0 ,P ,S ,F ,E ,O ,Q ,H ,U ,A ,C ,I ,D ,G ,N ,W ,K ,L ,X ,Z ,B ,J ,Y ,M ,R ,T ,V ,B ,F ,P ,U ,W ,A ,D ,M ,N ,Y ,E ,O ,R ,J ,I ,L ,X ,  ,G ,T ,H ,C ,V ,Z ,K ,Q ,0
RSVP_central_cue_between_letter_presentation ,106 ,16 , T1 ,14 ,"[1, 0] ",10.0 ,O ,P ,E ,U ,I ,J ,B ,Z ,K ,R ,A ,S ,F ,Y ,W ,N ,L ,T ,M ,Q ,C ,H ,V ,D ,G ,X ,U ,G ,M ,C ,F ,L ,E ,Z ,W ,P ,I ,Y ,D ,  ,Q ,B ,K ,X ,H ,N ,J ,T ,A ,O ,R ,S ,0
RSVP_central_cue_between_letter_presentation ,107 ,16 , T1 ,6 ,"[1, 0] ",10.0 ,W ,L ,K ,P ,S ,T ,C ,Y ,F ,E ,I ,R ,H ,O ,D ,Z ,U ,A ,N ,V ,M ,J ,B ,G ,Q ,X ,O ,G ,P ,H ,D ,  ,L ,K ,T ,X ,V ,Q ,F ,R ,I ,E ,U ,Y ,M ,Z ,C ,A ,N ,B ,J ,W ,1
RSVP_central_cue_between_letter_presentation ,108 ,16 , T1 ,6 ,"[-1, 0] ",3.0 ,K ,A ,E ,M ,Z ,V ,P ,F ,B ,O ,H ,I ,W ,Q ,N ,G ,C ,U ,Y ,S ,T ,L ,X ,J ,D ,R ,H ,J ,C ,K ,U ,  ,W ,V ,F ,X ,Y ,Q ,S ,E ,G ,D ,Z ,R ,L ,I ,M ,P ,T ,B ,N ,O ,0
RSVP_central_cue_between_letter_presentation ,109 ,16 , T1 ,18 ,"[-1, 0] ",10.0 ,T ,N ,V ,J ,Q ,P ,F ,S ,L ,Z ,O ,U ,H ,B ,M ,G ,K ,Y ,A ,W ,D ,C ,I ,E ,R ,X ,O ,D ,J ,L ,F ,Q ,A ,T ,N ,I ,Z ,U ,G ,W ,M ,V ,P ,  ,Y ,K ,E ,C ,B ,S ,R ,H ,0
RSVP_central_cue_between_letter_presentation ,110 ,16 , T1 ,18 ,"[1, 0] ",10.0 ,L ,Z ,S ,J ,O ,A ,M ,N ,U ,V ,C ,Y ,X ,I ,R ,B ,F ,P ,W ,T ,K ,Q ,D ,G ,H ,E ,B ,A ,O ,I ,T ,N ,G ,U ,X ,Y ,S ,K ,Z ,P ,D ,V ,H ,  ,Q ,F ,M ,C ,E ,W ,L ,R ,0
RSVP_central_cue_between_letter_presentation ,111 ,16 , T1 ,10 ,"[1, 0] ",10.0 ,Z ,B ,E ,C ,D ,O ,H ,J ,N ,L ,I ,M ,S ,F ,T ,K ,X ,P ,R ,Y ,W ,A ,U ,Q ,G ,V ,F ,A ,D ,P ,L ,G ,J ,C ,M ,  ,R ,Q ,O ,H ,I ,W ,Z ,U ,N ,B ,S ,T ,X ,Y ,E ,V ,0
RSVP_central_cue_between_letter_presentation ,112 ,16 , T1 ,14 ,"[-1, 0] ",3.0 ,V ,A ,S ,N ,I ,U ,H ,W ,R ,G ,E ,O ,Z ,Q ,C ,T ,X ,J ,F ,L ,P ,M ,B ,D ,Y ,K ,T ,V ,Z ,R ,M ,K ,F ,A ,C ,W ,H ,Y ,E ,  ,N ,S ,Q ,L ,I ,B ,G ,O ,D ,U ,X ,P ,0
RSVP_central_cue_between_letter_presentation ,113 ,16 , T1 ,18 ,"[1, 0] ",3.0 ,M ,C ,K ,O ,Z ,F ,Y ,P ,N ,U ,T ,I ,Q ,S ,L ,R ,E ,D ,V ,J ,A ,X ,W ,G ,H ,B ,N ,L ,S ,J ,F ,B ,Y ,H ,Z ,R ,U ,P ,O ,D ,T ,M ,E ,  ,A ,X ,K ,W ,C ,V ,G ,Q ,1
RSVP_central_cue_between_letter_presentation ,114 ,16 , T1 ,10 ,"[-1, 0] ",3.0 ,X ,D ,B ,S ,E ,I ,W ,V ,L ,T ,A ,G ,N ,J ,P ,F ,H ,M ,C ,Y ,Z ,O ,Q ,U ,R ,K ,H ,A ,B ,I ,O ,Z ,C ,G ,J ,  ,Q ,U ,R ,P ,Y ,K ,L ,S ,T ,F ,N ,W ,X ,M ,E ,D ,0
RSVP_central_cue_between_letter_presentation ,115 ,16 , T1 ,14 ,"[1, 0] ",3.0 ,D ,Q ,J ,I ,M ,E ,C ,P ,R ,U ,S ,O ,B ,W ,L ,T ,A ,K ,Y ,H ,V ,F ,Z ,N ,X ,G ,S ,V ,Z ,P ,E ,W ,N ,M ,L ,D ,O ,C ,F ,  ,Q ,X ,U ,B ,R ,K ,T ,A ,H ,Y ,G ,J ,0
RSVP_central_cue_between_letter_presentation ,116 ,16 , T1 ,18 ,"[1, 0] ",3.0 ,K ,G ,N ,F ,V ,L ,P ,X ,Y ,T ,M ,E ,Z ,Q ,H ,D ,W ,C ,J ,U ,A ,B ,S ,R ,O ,I ,N ,S ,C ,V ,R ,I ,Q ,T ,B ,X ,F ,Y ,Z ,H ,M ,K ,P ,  ,O ,A ,E ,D ,L ,U ,W ,G ,0
RSVP_central_cue_between_letter_presentation ,117 ,16 , T1 ,14 ,"[1, 0] ",3.0 ,Y ,O ,K ,E ,B ,S ,P ,D ,H ,J ,T ,A ,U ,G ,V ,M ,N ,Q ,L ,W ,C ,Z ,F ,X ,R ,I ,X ,R ,C ,E ,W ,N ,B ,L ,G ,Q ,J ,S ,F ,  ,O ,Z ,K ,D ,U ,A ,T ,I ,P ,Y ,V ,H ,0
RSVP_central_cue_between_letter_presentation ,118 ,16 , T1 ,14 ,"[1, 0] ",10.0 ,F ,O ,H ,R ,D ,I ,P ,V ,W ,M ,Q ,E ,S ,Z ,L ,C ,X ,G ,U ,J ,K ,N ,Y ,B ,T ,A ,T ,E ,O ,V ,R ,B ,D ,K ,I ,A ,P ,G ,X ,  ,F ,Z ,S ,C ,L ,W ,Y ,H ,Q ,U ,M ,N ,0
RSVP_central_cue_between_letter_presentation ,119 ,16 , T1 ,6 ,"[1, 0] ",10.0 ,I ,L ,R ,E ,W ,J ,F ,P ,V ,O ,N ,Z ,T ,C ,X ,M ,Q ,K ,U ,Y ,A ,S ,D ,G ,H ,B ,J ,R ,W ,O ,B ,  ,N ,A ,M ,H ,V ,F ,K ,G ,U ,Z ,C ,T ,L ,D ,P ,X ,Y ,I ,Q ,S ,0
RSVP_central_cue_between_letter_presentation ,120 ,16 , T1 ,14 ,"[1, 0] ",10.0 ,O ,S ,K ,Q ,U ,F ,L ,C ,G ,M ,T ,I ,R ,X ,D ,B ,E ,A ,N ,H ,Z ,J ,Y ,P ,V ,W ,O ,B ,L ,I ,Z ,K ,V ,Q ,F ,P ,J ,Y ,H ,  ,E ,U ,W ,D ,N ,A ,S ,X ,G ,R ,M ,C ,0
RSVP_central_cue_between_letter_presentation ,121 ,16 , T1 ,18 ,"[1, 0] ",3.0 ,X ,E ,H ,L ,P ,U ,A ,D ,O ,M ,N ,C ,G ,Q ,Z ,R ,Y ,B ,S ,T ,K ,I ,W ,F ,J ,V ,C ,R ,Q ,B ,S ,O ,P ,M ,H ,U ,Y ,Z ,N ,J ,F ,E ,X ,  ,I ,A ,D ,T ,G ,W ,K ,L ,0
RSVP_central_cue_between_letter_presentation ,122 ,16 , T1 ,22 ,"[1, 0] ",3.0 ,N ,D ,F ,R ,A ,H ,P ,O ,I ,J ,V ,K ,C ,B ,W ,E ,X ,S ,Z ,Y ,G ,Q ,U ,T ,M ,L ,A ,X ,T ,F ,B ,Q ,Z ,H ,N ,G ,I ,R ,M ,S ,C ,D ,V ,W ,Y ,L ,O ,  ,K ,P ,U ,J ,0
RSVP_central_cue_between_letter_presentation ,123 ,16 , T1 ,14 ,"[1, 0] ",10.0 ,W ,B ,A ,K ,E ,O ,L ,Z ,N ,P ,H ,T ,S ,I ,Q ,M ,X ,D ,G ,Y ,U ,R ,C ,J ,V ,F ,G ,Z ,P ,Y ,R ,M ,V ,E ,S ,C ,J ,A ,W ,  ,D ,B ,I ,T ,O ,L ,Q ,F ,X ,K ,U ,H ,0
RSVP_central_cue_between_letter_presentation ,124 ,16 , T1 ,22 ,"[-1, 0] ",3.0 ,M ,D ,O ,W ,U ,Y ,K ,N ,S ,R ,C ,E ,H ,B ,A ,Q ,T ,J ,X ,L ,G ,F ,P ,I ,Z ,V ,A ,Y ,X ,I ,K ,T ,P ,J ,Q ,H ,F ,M ,E ,L ,V ,R ,U ,C ,S ,N ,D ,  ,B ,W ,G ,Z ,0
RSVP_central_cue_between_letter_presentation ,125 ,16 , T1 ,22 ,"[-1, 0] ",10.0 ,P ,F ,K ,W ,Z ,S ,H ,T ,G ,I ,C ,X ,O ,L ,J ,Y ,A ,Q ,E ,R ,M ,N ,B ,U ,V ,D ,A ,I ,M ,P ,U ,O ,G ,Y ,W ,C ,E ,F ,T ,K ,J ,X ,Z ,V ,H ,R ,S ,  ,N ,B ,D ,Q ,0
RSVP_central_cue_between_letter_presentation ,126 ,16 , T1 ,6 ,"[1, 0] ",3.0 ,A ,K ,N ,F ,V ,E ,C ,U ,Q ,O ,G ,J ,X ,I ,M ,D ,S ,R ,T ,Z ,B ,Y ,L ,H ,P ,W ,N ,S ,Z ,B ,D ,  ,U ,W ,H ,F ,A ,E ,P ,M ,O ,J ,X ,C ,I ,V ,R ,G ,Q ,T ,Y ,L ,0
