experimentPhase	trialnum	subject	task	answerPos0	ltrSpatialPos1	ltrEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_central_cue_between_letter_presentation 	64 	5 	 T1 	22 	[1, 0] 	3.0 	E 	S 	L 	C 	U 	D 	X 	A 	R 	Z 	I 	N 	Y 	H 	B 	M 	V 	K 	F 	J 	P 	O 	W 	G 	Q 	T 	O 	B 	A 	V 	Q 	R 	I 	Y 	H 	T 	E 	F 	N 	L 	C 	K 	X 	U 	W 	P 	D 	  	M 	Z 	S 	J 	1
RSVP_central_cue_between_letter_presentation 	65 	5 	 T1 	22 	[1, 0] 	3.0 	B 	R 	N 	J 	C 	T 	P 	M 	Z 	O 	H 	G 	I 	W 	A 	E 	S 	V 	L 	Q 	F 	X 	U 	Y 	K 	D 	G 	I 	L 	B 	H 	P 	O 	F 	N 	C 	Q 	J 	A 	V 	T 	U 	W 	S 	D 	Z 	K 	  	R 	E 	Y 	M 	0
RSVP_central_cue_between_letter_presentation 	66 	5 	 T1 	10 	[1, 0] 	10.0 	R 	V 	E 	W 	F 	Y 	P 	S 	C 	G 	X 	L 	H 	T 	N 	Q 	B 	K 	Z 	U 	O 	A 	I 	M 	D 	J 	Y 	E 	P 	D 	X 	F 	O 	L 	G 	  	N 	T 	R 	Q 	U 	V 	B 	S 	M 	Z 	I 	C 	J 	A 	H 	K 	0
RSVP_central_cue_between_letter_presentation 	67 	5 	 T1 	14 	[1, 0] 	3.0 	Q 	D 	Y 	E 	G 	L 	I 	X 	N 	F 	P 	T 	U 	W 	J 	R 	V 	B 	A 	C 	O 	M 	K 	S 	H 	Z 	Z 	N 	V 	L 	Y 	D 	J 	T 	X 	E 	F 	I 	Q 	  	C 	M 	O 	R 	U 	B 	S 	P 	H 	G 	A 	K 	0
RSVP_central_cue_between_letter_presentation 	68 	5 	 T1 	18 	[-1, 0] 	3.0 	Q 	I 	R 	L 	T 	M 	F 	D 	X 	C 	Y 	J 	P 	Z 	H 	N 	B 	G 	V 	K 	E 	O 	W 	U 	A 	S 	P 	M 	Z 	Y 	H 	N 	G 	F 	K 	S 	X 	U 	J 	I 	T 	C 	Q 	  	W 	R 	A 	O 	L 	B 	E 	D 	0
RSVP_central_cue_between_letter_presentation 	69 	5 	 T1 	10 	[-1, 0] 	10.0 	F 	W 	Y 	V 	A 	H 	S 	E 	B 	O 	R 	Q 	K 	L 	P 	J 	D 	X 	G 	I 	U 	Z 	C 	T 	N 	M 	Z 	J 	O 	C 	W 	H 	Q 	I 	X 	  	D 	R 	Y 	T 	P 	S 	E 	B 	F 	K 	U 	G 	N 	L 	M 	A 	0
RSVP_central_cue_between_letter_presentation 	70 	5 	 T1 	18 	[-1, 0] 	3.0 	Y 	I 	N 	F 	D 	L 	M 	C 	Z 	S 	X 	B 	K 	W 	P 	H 	T 	A 	J 	Q 	G 	E 	O 	R 	V 	U 	E 	L 	H 	M 	G 	R 	Y 	I 	S 	N 	J 	A 	O 	V 	Q 	D 	B 	  	U 	P 	X 	F 	K 	W 	T 	C 	0
RSVP_central_cue_between_letter_presentation 	71 	5 	 T1 	14 	[-1, 0] 	3.0 	J 	G 	V 	N 	X 	E 	Q 	O 	B 	L 	D 	M 	Y 	W 	S 	C 	R 	P 	T 	F 	K 	A 	U 	I 	Z 	H 	V 	U 	Y 	S 	R 	Z 	P 	A 	Q 	G 	L 	C 	F 	  	D 	O 	K 	W 	H 	E 	N 	I 	T 	J 	M 	X 	0
RSVP_central_cue_between_letter_presentation 	72 	5 	 T1 	18 	[-1, 0] 	10.0 	O 	F 	D 	C 	Z 	P 	H 	G 	L 	M 	V 	A 	U 	I 	R 	X 	K 	Y 	J 	W 	N 	Q 	B 	T 	E 	S 	G 	N 	K 	M 	B 	I 	L 	S 	H 	D 	C 	P 	X 	F 	J 	R 	E 	  	T 	W 	Z 	V 	Q 	O 	U 	A 	0
RSVP_central_cue_between_letter_presentation 	73 	5 	 T1 	14 	[1, 0] 	3.0 	E 	F 	H 	Y 	U 	G 	L 	X 	R 	D 	C 	O 	P 	M 	B 	Z 	T 	S 	W 	A 	V 	I 	Q 	K 	J 	N 	Z 	D 	X 	P 	V 	E 	L 	J 	W 	F 	T 	M 	A 	  	S 	B 	I 	K 	O 	Q 	G 	C 	Y 	U 	R 	H 	0
RSVP_central_cue_between_letter_presentation 	74 	5 	 T1 	22 	[1, 0] 	10.0 	T 	B 	F 	G 	I 	O 	Y 	S 	Z 	X 	C 	L 	P 	N 	V 	H 	R 	M 	Q 	J 	U 	W 	D 	A 	K 	E 	W 	F 	D 	A 	I 	B 	P 	V 	R 	Q 	Z 	S 	K 	E 	G 	C 	U 	X 	T 	M 	Y 	  	J 	O 	N 	L 	0
RSVP_central_cue_between_letter_presentation 	75 	5 	 T1 	22 	[1, 0] 	10.0 	W 	S 	O 	R 	A 	J 	T 	C 	D 	Y 	P 	L 	G 	B 	H 	K 	E 	X 	M 	I 	Q 	F 	N 	U 	V 	Z 	R 	H 	F 	J 	X 	V 	E 	L 	S 	O 	Z 	W 	B 	I 	U 	D 	N 	A 	G 	K 	Q 	  	T 	C 	M 	Y 	0
RSVP_central_cue_between_letter_presentation 	76 	5 	 T1 	6 	[1, 0] 	10.0 	R 	D 	G 	W 	Y 	A 	S 	H 	K 	J 	E 	U 	T 	I 	X 	P 	B 	C 	V 	N 	F 	Z 	Q 	M 	O 	L 	D 	Z 	K 	E 	O 	  	I 	U 	C 	Y 	B 	A 	F 	S 	H 	X 	Q 	L 	V 	W 	R 	T 	M 	P 	N 	G 	0
RSVP_central_cue_between_letter_presentation 	77 	5 	 T1 	14 	[1, 0] 	10.0 	X 	T 	H 	F 	C 	N 	K 	W 	Z 	O 	U 	L 	E 	B 	V 	Q 	M 	P 	A 	Y 	I 	G 	R 	D 	S 	J 	E 	J 	P 	S 	I 	B 	U 	K 	V 	L 	D 	Z 	C 	  	F 	O 	W 	M 	H 	Q 	Y 	N 	R 	A 	G 	T 	0
RSVP_central_cue_between_letter_presentation 	78 	5 	 T1 	22 	[1, 0] 	10.0 	A 	I 	Z 	R 	H 	M 	Q 	L 	F 	W 	J 	Y 	V 	U 	P 	B 	S 	E 	C 	D 	X 	G 	T 	N 	O 	K 	W 	M 	I 	O 	Q 	J 	C 	S 	L 	R 	U 	A 	K 	V 	D 	H 	Z 	E 	X 	F 	Y 	  	G 	P 	B 	T 	0
RSVP_central_cue_between_letter_presentation 	79 	5 	 T1 	6 	[1, 0] 	10.0 	Z 	X 	F 	E 	N 	G 	H 	B 	U 	I 	L 	W 	R 	T 	K 	P 	J 	D 	O 	C 	S 	A 	Q 	V 	M 	Y 	L 	E 	W 	C 	V 	  	O 	S 	K 	R 	Y 	Z 	G 	P 	T 	B 	A 	M 	X 	U 	D 	H 	J 	F 	Q 	N 	0
RSVP_central_cue_between_letter_presentation 	80 	5 	 T1 	6 	[1, 0] 	3.0 	J 	I 	R 	W 	P 	Z 	Y 	D 	N 	V 	H 	K 	G 	E 	O 	M 	A 	X 	F 	T 	C 	U 	S 	Q 	B 	L 	N 	Y 	B 	E 	A 	  	Q 	C 	D 	S 	M 	I 	T 	R 	X 	V 	L 	U 	Z 	W 	K 	P 	F 	O 	J 	H 	0
RSVP_central_cue_between_letter_presentation 	81 	5 	 T1 	10 	[-1, 0] 	3.0 	U 	V 	K 	M 	B 	W 	A 	E 	D 	T 	X 	R 	Q 	O 	P 	S 	F 	L 	Y 	Z 	J 	N 	G 	C 	H 	I 	L 	Q 	T 	W 	U 	N 	O 	H 	D 	  	J 	X 	Z 	A 	V 	P 	S 	F 	G 	Y 	C 	R 	B 	E 	K 	I 	0
RSVP_central_cue_between_letter_presentation 	82 	5 	 T1 	10 	[-1, 0] 	10.0 	D 	M 	O 	H 	N 	X 	J 	V 	P 	F 	Z 	B 	C 	U 	G 	I 	Y 	R 	W 	Q 	K 	E 	A 	S 	T 	L 	B 	Z 	N 	S 	F 	U 	P 	T 	J 	  	G 	K 	M 	A 	O 	E 	X 	I 	Y 	H 	V 	R 	D 	W 	Q 	L 	0
RSVP_central_cue_between_letter_presentation 	83 	5 	 T1 	10 	[-1, 0] 	10.0 	S 	X 	O 	K 	E 	M 	N 	Q 	G 	D 	C 	Z 	I 	Y 	B 	L 	U 	W 	V 	F 	J 	P 	R 	T 	H 	A 	S 	I 	U 	C 	Q 	K 	F 	W 	O 	  	N 	L 	G 	B 	H 	J 	R 	T 	X 	D 	P 	V 	A 	Z 	E 	Y 	0
RSVP_central_cue_between_letter_presentation 	84 	5 	 T1 	22 	[1, 0] 	3.0 	V 	O 	A 	Z 	N 	U 	S 	I 	C 	X 	K 	L 	T 	M 	G 	W 	B 	F 	Y 	R 	J 	H 	Q 	D 	E 	P 	V 	P 	K 	W 	H 	B 	F 	L 	Z 	Y 	D 	E 	A 	I 	X 	Q 	S 	J 	O 	T 	G 	  	R 	U 	N 	C 	0
RSVP_central_cue_between_letter_presentation 	85 	5 	 T1 	10 	[1, 0] 	3.0 	N 	L 	O 	A 	F 	R 	E 	D 	Y 	P 	K 	H 	W 	B 	S 	V 	J 	U 	X 	Q 	G 	Z 	M 	T 	I 	C 	F 	I 	Q 	H 	N 	U 	L 	S 	A 	  	D 	O 	X 	B 	W 	E 	M 	P 	Y 	G 	Z 	C 	K 	T 	R 	V 	0
RSVP_central_cue_between_letter_presentation 	86 	5 	 T1 	22 	[1, 0] 	10.0 	G 	Y 	O 	P 	I 	F 	Q 	S 	B 	C 	K 	L 	E 	W 	D 	J 	N 	V 	T 	H 	X 	Z 	R 	U 	A 	M 	F 	V 	H 	S 	G 	Z 	A 	R 	N 	O 	B 	W 	Y 	C 	D 	M 	L 	X 	P 	K 	T 	  	E 	J 	I 	U 	0
RSVP_central_cue_between_letter_presentation 	87 	5 	 T1 	18 	[-1, 0] 	3.0 	E 	M 	B 	C 	G 	A 	H 	L 	U 	J 	O 	S 	K 	X 	Z 	N 	F 	P 	V 	D 	R 	I 	W 	T 	Q 	Y 	D 	H 	F 	T 	L 	N 	Y 	Z 	U 	P 	E 	G 	V 	S 	X 	M 	A 	  	B 	K 	R 	C 	J 	Q 	O 	W 	0
RSVP_central_cue_between_letter_presentation 	88 	5 	 T1 	10 	[1, 0] 	3.0 	K 	F 	G 	U 	E 	N 	W 	D 	A 	Y 	M 	R 	S 	I 	X 	L 	V 	T 	O 	Q 	J 	B 	C 	P 	Z 	H 	R 	O 	Q 	V 	F 	Z 	S 	E 	B 	  	P 	X 	T 	U 	D 	A 	G 	W 	L 	I 	H 	M 	J 	K 	N 	Y 	0
RSVP_central_cue_between_letter_presentation 	89 	5 	 T1 	14 	[-1, 0] 	3.0 	Q 	S 	A 	O 	Y 	J 	E 	G 	F 	V 	H 	B 	M 	Z 	X 	T 	D 	I 	W 	L 	C 	P 	K 	R 	U 	N 	X 	R 	Z 	L 	H 	N 	A 	F 	E 	J 	S 	Y 	P 	  	O 	I 	B 	G 	V 	D 	U 	W 	C 	Q 	K 	M 	0
RSVP_central_cue_between_letter_presentation 	90 	5 	 T1 	10 	[1, 0] 	3.0 	V 	A 	M 	K 	I 	N 	H 	U 	E 	G 	R 	Q 	Z 	X 	S 	W 	B 	F 	J 	P 	O 	L 	T 	C 	Y 	D 	Q 	L 	A 	W 	X 	D 	J 	U 	M 	  	P 	K 	S 	O 	B 	I 	F 	G 	C 	Z 	N 	Y 	V 	E 	R 	T 	0
RSVP_central_cue_between_letter_presentation 	91 	5 	 T1 	10 	[-1, 0] 	3.0 	I 	N 	B 	H 	S 	K 	G 	V 	U 	Q 	F 	W 	Y 	E 	T 	O 	P 	L 	X 	R 	Z 	M 	J 	A 	D 	C 	V 	S 	Q 	U 	Y 	E 	T 	G 	M 	  	O 	K 	P 	A 	F 	R 	I 	Z 	L 	B 	D 	W 	X 	N 	C 	H 	0
RSVP_central_cue_between_letter_presentation 	92 	5 	 T1 	10 	[1, 0] 	3.0 	D 	A 	L 	U 	K 	B 	Y 	R 	Q 	M 	T 	V 	O 	J 	H 	Z 	I 	C 	N 	E 	W 	G 	F 	X 	P 	S 	D 	T 	H 	I 	V 	G 	L 	Z 	J 	  	S 	W 	A 	O 	K 	B 	U 	R 	Y 	P 	E 	Q 	C 	N 	M 	X 	0
RSVP_central_cue_between_letter_presentation 	93 	5 	 T1 	22 	[-1, 0] 	10.0 	U 	G 	H 	Z 	K 	Q 	A 	O 	C 	S 	F 	M 	P 	J 	R 	L 	B 	N 	T 	D 	E 	W 	X 	I 	Y 	V 	F 	Q 	T 	W 	C 	E 	Z 	I 	K 	A 	N 	P 	D 	G 	Y 	H 	V 	R 	J 	O 	S 	  	X 	U 	L 	M 	0
RSVP_central_cue_between_letter_presentation 	94 	5 	 T1 	22 	[-1, 0] 	10.0 	J 	U 	D 	G 	K 	F 	E 	M 	T 	W 	S 	Z 	R 	B 	N 	A 	L 	O 	I 	X 	Q 	C 	Y 	V 	H 	P 	I 	Y 	H 	W 	J 	K 	N 	L 	F 	D 	V 	Z 	U 	E 	Q 	P 	A 	M 	B 	G 	S 	  	R 	X 	O 	C 	0
RSVP_central_cue_between_letter_presentation 	95 	5 	 T1 	6 	[1, 0] 	10.0 	Q 	S 	H 	E 	Y 	P 	T 	I 	G 	Z 	L 	C 	U 	D 	M 	V 	A 	X 	N 	O 	F 	W 	K 	B 	J 	R 	O 	Z 	U 	P 	C 	  	L 	Q 	Y 	S 	K 	D 	F 	J 	M 	I 	B 	A 	R 	N 	X 	W 	H 	E 	V 	G 	0
RSVP_central_cue_between_letter_presentation 	96 	5 	 T1 	14 	[-1, 0] 	3.0 	N 	J 	D 	H 	Q 	K 	B 	A 	M 	L 	Z 	S 	X 	P 	E 	Y 	V 	F 	G 	R 	U 	O 	T 	I 	W 	C 	B 	U 	W 	M 	T 	Y 	E 	A 	Z 	L 	H 	R 	J 	  	Q 	K 	O 	I 	P 	S 	N 	C 	G 	V 	D 	F 	0
RSVP_central_cue_between_letter_presentation 	97 	5 	 T1 	6 	[-1, 0] 	3.0 	G 	O 	S 	I 	V 	K 	A 	Z 	F 	D 	R 	H 	C 	Y 	B 	L 	U 	X 	Q 	N 	P 	J 	E 	T 	W 	M 	R 	V 	M 	H 	D 	  	N 	O 	B 	Z 	G 	F 	S 	J 	U 	A 	I 	L 	T 	Y 	P 	W 	Q 	K 	C 	X 	0
RSVP_central_cue_between_letter_presentation 	98 	5 	 T1 	10 	[-1, 0] 	3.0 	R 	T 	C 	Y 	I 	K 	N 	U 	Z 	Q 	L 	X 	O 	F 	D 	S 	B 	V 	J 	W 	E 	G 	H 	A 	P 	M 	K 	R 	Y 	B 	Q 	N 	T 	Z 	L 	  	C 	F 	S 	I 	X 	J 	H 	V 	D 	A 	U 	O 	E 	G 	W 	M 	0
RSVP_central_cue_between_letter_presentation 	99 	5 	 T1 	22 	[-1, 0] 	3.0 	N 	P 	I 	D 	Y 	Z 	O 	G 	L 	U 	C 	S 	X 	A 	R 	B 	J 	E 	Q 	M 	H 	F 	K 	V 	T 	W 	Y 	P 	G 	S 	I 	A 	W 	B 	L 	Q 	T 	F 	E 	D 	N 	H 	O 	K 	Z 	R 	X 	  	C 	M 	J 	U 	0
RSVP_central_cue_between_letter_presentation 	100 	5 	 T1 	14 	[-1, 0] 	3.0 	B 	I 	Q 	C 	W 	Y 	U 	R 	O 	P 	T 	N 	J 	G 	A 	X 	V 	H 	E 	Z 	F 	S 	D 	K 	M 	L 	F 	G 	C 	P 	X 	D 	Z 	V 	K 	R 	A 	L 	M 	  	I 	U 	H 	N 	Q 	O 	Y 	T 	S 	E 	W 	J 	0
RSVP_central_cue_between_letter_presentation 	101 	5 	 T1 	22 	[1, 0] 	10.0 	W 	S 	Y 	A 	B 	F 	R 	M 	U 	D 	I 	G 	H 	Z 	T 	L 	J 	C 	E 	K 	V 	Q 	O 	N 	P 	X 	K 	Q 	M 	L 	Z 	O 	X 	W 	D 	H 	T 	G 	U 	J 	S 	Y 	R 	I 	V 	F 	C 	  	A 	B 	N 	E 	0
RSVP_central_cue_between_letter_presentation 	102 	5 	 T1 	10 	[1, 0] 	3.0 	V 	D 	Z 	N 	S 	A 	K 	L 	R 	G 	U 	E 	J 	X 	B 	P 	F 	M 	C 	O 	Q 	T 	H 	I 	Y 	W 	G 	S 	V 	J 	M 	N 	T 	B 	U 	  	A 	F 	L 	E 	H 	Z 	R 	I 	O 	K 	C 	W 	Y 	P 	Q 	X 	0
RSVP_central_cue_between_letter_presentation 	103 	5 	 T1 	22 	[-1, 0] 	3.0 	A 	S 	B 	W 	M 	K 	O 	Y 	P 	L 	U 	E 	J 	F 	T 	H 	Z 	G 	V 	R 	C 	I 	Q 	D 	N 	X 	R 	T 	E 	B 	H 	X 	L 	C 	I 	U 	K 	Q 	W 	Y 	M 	V 	F 	S 	N 	D 	Z 	  	G 	P 	A 	J 	0
RSVP_central_cue_between_letter_presentation 	104 	5 	 T1 	22 	[-1, 0] 	10.0 	V 	D 	T 	Y 	N 	O 	S 	J 	U 	X 	B 	I 	F 	E 	A 	H 	M 	Q 	L 	Z 	C 	W 	P 	R 	G 	K 	L 	P 	K 	Y 	Z 	R 	C 	Q 	H 	I 	D 	X 	F 	V 	G 	E 	S 	U 	A 	J 	N 	  	O 	T 	B 	M 	0
RSVP_central_cue_between_letter_presentation 	105 	5 	 T1 	14 	[-1, 0] 	10.0 	A 	L 	I 	K 	U 	R 	W 	E 	T 	D 	X 	M 	S 	O 	P 	C 	F 	J 	Z 	Y 	V 	H 	Q 	B 	N 	G 	L 	I 	F 	T 	H 	X 	A 	K 	W 	P 	O 	N 	Q 	  	M 	V 	G 	Z 	B 	Y 	U 	E 	D 	R 	J 	S 	0
RSVP_central_cue_between_letter_presentation 	106 	5 	 T1 	10 	[1, 0] 	10.0 	M 	E 	K 	X 	A 	Z 	J 	B 	D 	R 	Y 	W 	P 	I 	C 	U 	N 	T 	O 	S 	V 	L 	F 	H 	G 	Q 	W 	K 	R 	B 	L 	D 	F 	I 	S 	  	H 	M 	Q 	J 	T 	C 	Z 	N 	A 	O 	Y 	X 	E 	G 	V 	U 	0
RSVP_central_cue_between_letter_presentation 	107 	5 	 T1 	18 	[-1, 0] 	10.0 	T 	M 	Q 	N 	L 	S 	F 	E 	R 	O 	W 	A 	J 	K 	Z 	C 	B 	H 	X 	I 	Y 	P 	G 	U 	V 	D 	V 	K 	Y 	F 	U 	O 	A 	N 	D 	R 	X 	W 	I 	Q 	G 	P 	B 	  	T 	J 	E 	H 	L 	C 	S 	M 	0
RSVP_central_cue_between_letter_presentation 	108 	5 	 T1 	14 	[1, 0] 	3.0 	Y 	L 	B 	I 	O 	U 	R 	K 	D 	A 	P 	G 	W 	H 	V 	M 	C 	Q 	N 	J 	S 	E 	T 	X 	Z 	F 	C 	Z 	Y 	L 	E 	V 	W 	F 	U 	S 	B 	H 	P 	  	G 	X 	R 	K 	J 	Q 	N 	I 	A 	O 	T 	D 	0
RSVP_central_cue_between_letter_presentation 	109 	5 	 T1 	18 	[1, 0] 	10.0 	G 	T 	U 	J 	F 	H 	Q 	X 	D 	L 	P 	W 	A 	C 	I 	O 	Y 	Z 	S 	E 	R 	N 	M 	B 	K 	V 	B 	J 	O 	Q 	N 	R 	W 	M 	X 	P 	U 	L 	Z 	A 	V 	Y 	F 	  	S 	D 	K 	E 	H 	C 	G 	T 	0
RSVP_central_cue_between_letter_presentation 	110 	5 	 T1 	18 	[1, 0] 	10.0 	I 	J 	Y 	O 	X 	Q 	G 	K 	P 	S 	Z 	A 	V 	R 	N 	C 	F 	D 	W 	L 	M 	E 	T 	B 	H 	U 	M 	H 	G 	T 	Y 	R 	X 	N 	Q 	B 	U 	D 	F 	E 	I 	W 	P 	  	J 	A 	Z 	K 	V 	C 	O 	L 	1
RSVP_central_cue_between_letter_presentation 	111 	5 	 T1 	10 	[1, 0] 	10.0 	L 	D 	U 	F 	W 	A 	T 	Z 	K 	G 	N 	M 	I 	H 	V 	P 	X 	Q 	Y 	C 	B 	E 	S 	J 	O 	R 	M 	X 	Y 	Q 	T 	G 	S 	F 	E 	  	K 	B 	H 	P 	V 	D 	U 	I 	R 	A 	J 	W 	L 	Z 	N 	O 	0
RSVP_central_cue_between_letter_presentation 	112 	5 	 T1 	18 	[1, 0] 	10.0 	D 	W 	K 	S 	L 	R 	N 	B 	M 	G 	O 	A 	E 	U 	H 	I 	Q 	J 	P 	X 	C 	F 	V 	T 	Z 	Y 	J 	Q 	G 	X 	M 	D 	C 	O 	K 	N 	H 	E 	U 	W 	A 	I 	Y 	  	L 	S 	F 	P 	B 	Z 	R 	T 	0
RSVP_central_cue_between_letter_presentation 	113 	5 	 T1 	14 	[1, 0] 	3.0 	D 	W 	E 	A 	Y 	Z 	G 	C 	O 	V 	S 	N 	K 	P 	U 	X 	Q 	L 	J 	R 	B 	F 	T 	H 	I 	M 	K 	U 	R 	L 	X 	T 	C 	Z 	P 	Q 	V 	B 	D 	  	W 	F 	M 	G 	I 	E 	J 	N 	H 	S 	Y 	A 	1
RSVP_central_cue_between_letter_presentation 	114 	5 	 T1 	10 	[-1, 0] 	10.0 	J 	V 	W 	F 	K 	I 	G 	P 	H 	Y 	U 	Q 	X 	T 	A 	O 	E 	S 	C 	N 	R 	L 	D 	B 	Z 	M 	Y 	F 	V 	C 	B 	X 	N 	E 	R 	  	S 	A 	K 	Q 	P 	U 	Z 	L 	T 	W 	O 	I 	D 	H 	J 	G 	0
RSVP_central_cue_between_letter_presentation 	115 	5 	 T1 	18 	[1, 0] 	3.0 	H 	T 	N 	M 	U 	F 	R 	D 	I 	S 	Z 	O 	Y 	E 	L 	C 	B 	Q 	G 	W 	K 	A 	P 	X 	J 	V 	V 	J 	D 	F 	K 	N 	R 	X 	O 	I 	C 	Z 	Q 	P 	L 	U 	S 	  	H 	W 	B 	Y 	M 	E 	A 	T 	0
RSVP_central_cue_between_letter_presentation 	116 	5 	 T1 	14 	[-1, 0] 	10.0 	Z 	M 	L 	Y 	U 	D 	V 	O 	R 	N 	E 	C 	K 	W 	S 	G 	J 	H 	B 	Q 	X 	T 	A 	F 	P 	I 	H 	V 	L 	J 	Q 	N 	X 	G 	R 	U 	W 	T 	B 	  	D 	F 	Y 	A 	I 	O 	E 	K 	S 	M 	P 	C 	0
RSVP_central_cue_between_letter_presentation 	117 	5 	 T1 	10 	[1, 0] 	3.0 	P 	M 	V 	J 	F 	B 	O 	X 	A 	I 	Z 	N 	W 	H 	E 	G 	T 	Y 	K 	D 	L 	R 	Q 	S 	U 	C 	K 	W 	B 	I 	R 	J 	P 	A 	Z 	  	V 	U 	L 	D 	E 	F 	Q 	X 	M 	S 	O 	T 	N 	C 	Y 	G 	1
RSVP_central_cue_between_letter_presentation 	118 	5 	 T1 	22 	[-1, 0] 	10.0 	M 	B 	N 	S 	Y 	D 	H 	T 	V 	I 	C 	R 	K 	X 	Z 	L 	J 	Q 	G 	A 	P 	U 	F 	O 	E 	W 	P 	E 	H 	W 	B 	M 	A 	N 	I 	L 	Y 	D 	G 	U 	V 	S 	Z 	J 	C 	F 	O 	  	T 	K 	X 	R 	0
RSVP_central_cue_between_letter_presentation 	119 	5 	 T1 	22 	[-1, 0] 	3.0 	U 	H 	I 	E 	K 	Z 	A 	O 	G 	S 	X 	V 	D 	M 	T 	B 	J 	L 	W 	Q 	R 	Y 	P 	F 	C 	N 	Q 	N 	C 	Y 	X 	E 	G 	B 	H 	O 	K 	W 	T 	S 	J 	V 	A 	I 	F 	M 	L 	  	U 	D 	R 	P 	0
RSVP_central_cue_between_letter_presentation 	120 	5 	 T1 	6 	[1, 0] 	3.0 	I 	X 	U 	G 	S 	Z 	Y 	V 	R 	O 	B 	M 	P 	C 	W 	H 	D 	F 	T 	A 	E 	N 	L 	J 	Q 	K 	G 	L 	S 	U 	T 	  	D 	Z 	Y 	J 	F 	W 	K 	Q 	V 	A 	H 	O 	N 	I 	R 	B 	X 	P 	C 	M 	0
RSVP_central_cue_between_letter_presentation 	121 	5 	 T1 	18 	[-1, 0] 	3.0 	G 	M 	W 	F 	H 	R 	B 	Y 	Q 	N 	S 	K 	V 	L 	E 	A 	U 	D 	I 	C 	X 	J 	Z 	O 	P 	T 	I 	S 	V 	X 	T 	M 	F 	U 	Z 	N 	P 	Q 	O 	G 	D 	J 	A 	  	R 	C 	Y 	W 	K 	E 	B 	L 	0
RSVP_central_cue_between_letter_presentation 	122 	5 	 T1 	18 	[-1, 0] 	10.0 	W 	G 	O 	M 	Q 	S 	N 	A 	X 	K 	R 	H 	V 	D 	B 	F 	E 	U 	T 	I 	J 	Y 	Z 	P 	C 	L 	W 	V 	K 	J 	X 	C 	Q 	H 	I 	L 	P 	F 	G 	D 	N 	A 	E 	  	T 	Y 	M 	R 	O 	Z 	S 	B 	0
RSVP_central_cue_between_letter_presentation 	123 	5 	 T1 	14 	[1, 0] 	10.0 	M 	K 	I 	Y 	B 	F 	G 	W 	N 	T 	Z 	R 	S 	X 	H 	P 	A 	E 	Q 	O 	U 	D 	C 	V 	L 	J 	Y 	N 	Z 	J 	E 	S 	K 	M 	V 	A 	I 	H 	B 	  	R 	P 	L 	C 	X 	Q 	W 	G 	T 	U 	F 	D 	0
RSVP_central_cue_between_letter_presentation 	124 	5 	 T1 	14 	[1, 0] 	10.0 	I 	K 	G 	L 	Q 	D 	Z 	V 	M 	F 	X 	S 	C 	E 	J 	U 	O 	H 	R 	B 	N 	W 	P 	A 	T 	Y 	E 	X 	K 	S 	Y 	T 	A 	D 	W 	O 	H 	F 	C 	  	V 	I 	P 	Q 	L 	J 	R 	B 	Z 	N 	M 	G 	0
RSVP_central_cue_between_letter_presentation 	125 	5 	 T1 	6 	[-1, 0] 	3.0 	G 	Y 	L 	X 	Z 	H 	W 	E 	O 	N 	F 	S 	P 	K 	R 	A 	C 	M 	I 	D 	V 	Q 	U 	B 	J 	T 	U 	H 	P 	D 	W 	  	G 	I 	O 	K 	T 	E 	Q 	J 	M 	A 	X 	S 	F 	Y 	L 	C 	V 	Z 	B 	R 	0
RSVP_central_cue_between_letter_presentation 	126 	5 	 T1 	6 	[-1, 0] 	3.0 	P 	R 	I 	N 	L 	B 	A 	G 	Z 	S 	V 	U 	D 	E 	K 	F 	Y 	M 	X 	Q 	J 	W 	T 	H 	C 	O 	W 	K 	Q 	U 	X 	  	N 	I 	M 	R 	P 	T 	J 	B 	G 	Z 	C 	A 	V 	E 	S 	O 	Y 	D 	H 	F 	0
RSVP_central_cue_between_letter_presentation 	127 	5 	 T1 	10 	[1, 0] 	10.0 	X 	J 	W 	Q 	A 	F 	R 	B 	O 	D 	Z 	V 	C 	N 	L 	K 	T 	M 	H 	E 	U 	I 	S 	Y 	G 	P 	Y 	M 	U 	N 	S 	Q 	D 	A 	Z 	  	I 	P 	O 	F 	W 	G 	V 	T 	R 	K 	E 	C 	L 	J 	H 	X 	0
RSVP_central_cue_between_letter_presentation 	128 	5 	 T1 	14 	[-1, 0] 	3.0 	G 	W 	J 	H 	N 	B 	L 	U 	F 	E 	P 	I 	A 	M 	O 	C 	T 	V 	S 	D 	R 	Y 	Q 	X 	K 	Z 	E 	L 	X 	H 	Y 	S 	F 	K 	D 	O 	G 	T 	J 	  	P 	I 	R 	B 	A 	Q 	M 	Z 	W 	N 	V 	U 	0
