experimentPhase,trialnum,subject,task,answerPos0,ltrSpatialPos1,ltrEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_central_cue_between_letter_presentation ,63 ,2 , T1 ,6 ,"[1, 0] ",10.0 ,C ,G ,V ,P ,X ,B ,I ,L ,J ,W ,A ,F ,N ,U ,K ,Y ,H ,D ,E ,M ,S ,O ,Z ,Q ,T ,R ,W ,K ,C ,S ,D ,  ,V ,Q ,B ,O ,H ,R ,P ,Y ,A ,J ,M ,F ,N ,Z ,G ,X ,E ,L ,U ,I ,0
RSVP_central_cue_between_letter_presentation ,64 ,2 , T1 ,14 ,"[-1, 0] ",10.0 ,Q ,W ,H ,C ,L ,K ,G ,V ,A ,I ,R ,F ,Y ,S ,B ,Z ,M ,D ,U ,O ,T ,X ,N ,P ,J ,E ,J ,Q ,G ,T ,C ,D ,X ,M ,Y ,P ,N ,A ,L ,  ,S ,R ,H ,W ,B ,U ,V ,E ,O ,Z ,I ,F ,1
RSVP_central_cue_between_letter_presentation ,65 ,2 , T1 ,6 ,"[-1, 0] ",3.0 ,U ,X ,S ,B ,P ,A ,J ,W ,F ,R ,T ,M ,H ,L ,V ,N ,D ,Q ,O ,Z ,G ,C ,E ,Y ,K ,I ,F ,V ,K ,J ,B ,  ,S ,T ,Q ,A ,G ,X ,O ,L ,E ,U ,R ,H ,N ,P ,W ,D ,Y ,M ,C ,Z ,0
RSVP_central_cue_between_letter_presentation ,66 ,2 , T1 ,22 ,"[1, 0] ",3.0 ,N ,M ,C ,L ,I ,Q ,F ,U ,Y ,G ,K ,T ,E ,D ,A ,P ,B ,V ,S ,H ,J ,R ,Z ,W ,X ,O ,A ,Z ,O ,Y ,J ,C ,F ,X ,B ,H ,R ,N ,E ,T ,G ,Q ,K ,D ,S ,V ,L ,  ,U ,I ,P ,M ,0
RSVP_central_cue_between_letter_presentation ,67 ,2 , T1 ,10 ,"[-1, 0] ",3.0 ,A ,L ,E ,S ,X ,I ,B ,Z ,R ,C ,Y ,P ,V ,U ,G ,D ,K ,M ,O ,W ,H ,T ,F ,J ,Q ,N ,G ,Q ,X ,B ,K ,Y ,E ,S ,H ,  ,L ,W ,U ,V ,I ,T ,F ,O ,J ,D ,A ,Z ,C ,P ,M ,R ,0
RSVP_central_cue_between_letter_presentation ,68 ,2 , T1 ,14 ,"[1, 0] ",10.0 ,A ,Y ,S ,I ,N ,E ,H ,G ,B ,J ,P ,Q ,R ,M ,D ,Z ,W ,F ,O ,K ,V ,C ,T ,L ,X ,U ,A ,L ,E ,U ,Z ,T ,P ,R ,D ,Y ,I ,F ,J ,  ,N ,C ,W ,B ,X ,K ,G ,Q ,O ,M ,V ,H ,0
RSVP_central_cue_between_letter_presentation ,69 ,2 , T1 ,6 ,"[1, 0] ",10.0 ,M ,B ,L ,D ,G ,W ,N ,R ,C ,E ,Q ,U ,T ,K ,P ,H ,A ,I ,Y ,Z ,O ,V ,F ,J ,X ,S ,N ,B ,Z ,U ,S ,  ,E ,R ,H ,Q ,M ,I ,G ,K ,D ,V ,C ,F ,Y ,P ,O ,A ,T ,X ,J ,L ,0
RSVP_central_cue_between_letter_presentation ,70 ,2 , T1 ,22 ,"[-1, 0] ",10.0 ,O ,N ,C ,K ,B ,G ,E ,W ,L ,A ,J ,D ,U ,H ,F ,V ,Q ,Y ,T ,X ,P ,S ,Z ,I ,R ,M ,J ,M ,S ,D ,W ,Y ,O ,C ,E ,N ,L ,Z ,F ,B ,X ,V ,Q ,P ,T ,U ,G ,  ,I ,R ,H ,K ,0
RSVP_central_cue_between_letter_presentation ,71 ,2 , T1 ,6 ,"[-1, 0] ",3.0 ,Z ,L ,M ,X ,Y ,V ,G ,J ,E ,B ,Q ,A ,K ,O ,R ,P ,U ,F ,I ,D ,C ,S ,T ,W ,H ,N ,Y ,P ,M ,Q ,U ,  ,X ,B ,R ,K ,W ,V ,O ,Z ,F ,D ,G ,J ,L ,A ,E ,N ,T ,I ,C ,S ,0
RSVP_central_cue_between_letter_presentation ,72 ,2 , T1 ,6 ,"[1, 0] ",3.0 ,I ,N ,K ,Z ,T ,M ,W ,G ,Y ,J ,V ,Q ,R ,C ,S ,F ,D ,P ,X ,H ,E ,L ,U ,B ,A ,O ,P ,T ,J ,N ,C ,  ,A ,G ,F ,Q ,V ,Z ,X ,M ,D ,U ,O ,S ,R ,Y ,E ,K ,B ,L ,I ,W ,0
RSVP_central_cue_between_letter_presentation ,73 ,2 , T1 ,10 ,"[1, 0] ",10.0 ,O ,Z ,W ,L ,G ,F ,U ,N ,H ,E ,M ,X ,S ,P ,R ,Y ,B ,J ,V ,T ,D ,Q ,A ,K ,I ,C ,K ,D ,I ,Y ,A ,N ,W ,P ,V ,  ,U ,E ,Z ,S ,T ,J ,B ,G ,O ,H ,X ,C ,R ,F ,L ,Q ,0
RSVP_central_cue_between_letter_presentation ,74 ,2 , T1 ,14 ,"[-1, 0] ",10.0 ,S ,T ,M ,R ,Z ,N ,D ,W ,V ,E ,H ,B ,A ,G ,I ,F ,Y ,X ,K ,O ,J ,U ,C ,Q ,P ,L ,G ,X ,W ,R ,F ,P ,Y ,L ,B ,K ,U ,T ,S ,  ,Q ,C ,V ,J ,H ,Z ,E ,D ,I ,A ,N ,M ,0
RSVP_central_cue_between_letter_presentation ,75 ,2 , T1 ,22 ,"[1, 0] ",10.0 ,F ,U ,X ,M ,A ,N ,Q ,P ,Y ,G ,Z ,W ,H ,O ,J ,L ,V ,C ,E ,S ,R ,T ,K ,I ,D ,B ,J ,T ,S ,N ,X ,D ,I ,P ,F ,R ,E ,U ,O ,Y ,Q ,G ,W ,C ,B ,V ,Z ,  ,L ,H ,K ,A ,0
RSVP_central_cue_between_letter_presentation ,76 ,2 , T1 ,22 ,"[-1, 0] ",3.0 ,Y ,C ,D ,Q ,L ,X ,S ,H ,G ,M ,T ,K ,N ,J ,V ,E ,B ,Z ,I ,P ,A ,W ,R ,U ,F ,O ,B ,H ,L ,N ,V ,O ,G ,Y ,A ,S ,P ,Z ,D ,Q ,R ,W ,E ,K ,M ,I ,T ,  ,X ,F ,C ,J ,0
RSVP_central_cue_between_letter_presentation ,77 ,2 , T1 ,6 ,"[-1, 0] ",10.0 ,F ,T ,D ,X ,R ,P ,E ,B ,N ,Q ,A ,Z ,K ,M ,L ,S ,W ,Y ,O ,I ,H ,U ,C ,G ,J ,V ,P ,Y ,C ,B ,A ,  ,Z ,H ,X ,G ,D ,O ,T ,U ,V ,K ,W ,R ,I ,F ,Q ,E ,M ,J ,L ,S ,0
RSVP_central_cue_between_letter_presentation ,78 ,2 , T1 ,14 ,"[1, 0] ",3.0 ,S ,V ,W ,T ,U ,Z ,X ,D ,O ,P ,N ,A ,B ,C ,F ,E ,H ,M ,K ,L ,Y ,I ,J ,R ,Q ,G ,Q ,M ,C ,N ,X ,V ,B ,H ,S ,T ,E ,F ,G ,  ,D ,J ,A ,R ,I ,K ,O ,Z ,L ,P ,W ,Y ,0
RSVP_central_cue_between_letter_presentation ,79 ,2 , T1 ,6 ,"[1, 0] ",10.0 ,F ,V ,E ,L ,S ,K ,X ,J ,B ,H ,C ,P ,D ,R ,I ,O ,M ,N ,T ,Y ,Z ,G ,A ,U ,W ,Q ,K ,F ,J ,Y ,T ,  ,O ,H ,N ,Q ,S ,D ,A ,R ,E ,C ,W ,X ,P ,I ,L ,V ,U ,M ,G ,Z ,0
RSVP_central_cue_between_letter_presentation ,80 ,2 , T1 ,22 ,"[-1, 0] ",10.0 ,O ,K ,Y ,L ,F ,Q ,P ,Z ,N ,D ,X ,T ,W ,R ,V ,A ,J ,C ,I ,H ,E ,U ,M ,G ,S ,B ,A ,U ,D ,S ,O ,X ,I ,M ,P ,G ,F ,J ,Q ,B ,W ,Z ,K ,L ,T ,R ,V ,  ,Y ,N ,H ,C ,0
RSVP_central_cue_between_letter_presentation ,81 ,2 , T1 ,18 ,"[-1, 0] ",10.0 ,D ,O ,I ,H ,U ,C ,Q ,V ,P ,E ,G ,Y ,Z ,K ,M ,R ,L ,W ,S ,J ,N ,X ,F ,T ,B ,A ,P ,F ,A ,S ,C ,O ,Z ,X ,V ,K ,H ,N ,W ,E ,T ,L ,R ,  ,B ,J ,Q ,Y ,G ,M ,I ,D ,0
RSVP_central_cue_between_letter_presentation ,82 ,2 , T1 ,10 ,"[1, 0] ",10.0 ,A ,M ,Q ,E ,J ,N ,W ,U ,O ,V ,K ,F ,B ,R ,I ,P ,L ,H ,S ,Z ,T ,Y ,X ,G ,C ,D ,F ,V ,I ,R ,K ,L ,Q ,S ,X ,  ,P ,U ,H ,W ,O ,J ,E ,Z ,M ,A ,Y ,D ,B ,T ,G ,N ,0
RSVP_central_cue_between_letter_presentation ,83 ,2 , T1 ,10 ,"[1, 0] ",3.0 ,D ,K ,G ,R ,W ,B ,V ,H ,C ,Q ,I ,F ,P ,X ,S ,Z ,O ,T ,N ,E ,M ,Y ,L ,J ,U ,A ,G ,F ,U ,E ,V ,M ,T ,J ,R ,  ,Q ,Z ,W ,B ,N ,H ,L ,P ,S ,O ,Y ,K ,I ,D ,C ,X ,0
RSVP_central_cue_between_letter_presentation ,84 ,2 , T1 ,18 ,"[1, 0] ",3.0 ,D ,L ,I ,T ,Q ,Z ,W ,H ,M ,J ,N ,B ,R ,X ,K ,E ,Y ,C ,S ,G ,P ,A ,V ,F ,U ,O ,P ,Q ,W ,T ,E ,D ,R ,G ,M ,B ,H ,O ,K ,N ,X ,Y ,J ,  ,I ,S ,L ,F ,V ,C ,A ,U ,0
RSVP_central_cue_between_letter_presentation ,85 ,2 , T1 ,14 ,"[1, 0] ",3.0 ,I ,W ,J ,S ,H ,O ,F ,R ,E ,B ,P ,Q ,A ,K ,C ,G ,L ,M ,Y ,X ,N ,D ,T ,Z ,V ,U ,U ,G ,M ,F ,W ,V ,A ,Q ,R ,H ,Y ,C ,I ,  ,Z ,D ,E ,B ,N ,T ,K ,L ,S ,P ,O ,J ,0
RSVP_central_cue_between_letter_presentation ,86 ,2 , T1 ,18 ,"[1, 0] ",3.0 ,S ,L ,H ,E ,G ,R ,J ,X ,O ,Y ,N ,Q ,Z ,T ,D ,B ,F ,M ,P ,V ,A ,W ,U ,K ,I ,C ,R ,C ,V ,E ,K ,N ,M ,Q ,J ,A ,B ,X ,G ,T ,U ,I ,Y ,  ,P ,D ,H ,W ,Z ,O ,L ,F ,0
RSVP_central_cue_between_letter_presentation ,87 ,2 , T1 ,14 ,"[1, 0] ",10.0 ,T ,B ,S ,D ,C ,W ,J ,Q ,M ,O ,K ,H ,Z ,F ,N ,R ,E ,Y ,L ,A ,G ,P ,V ,I ,U ,X ,Y ,D ,B ,L ,T ,M ,H ,K ,O ,C ,S ,P ,X ,  ,V ,W ,A ,Z ,Q ,I ,E ,G ,F ,R ,N ,J ,0
RSVP_central_cue_between_letter_presentation ,88 ,2 , T1 ,10 ,"[-1, 0] ",10.0 ,S ,O ,F ,G ,C ,X ,A ,K ,I ,D ,H ,V ,P ,R ,E ,M ,U ,N ,T ,Z ,Q ,J ,Y ,B ,L ,W ,G ,S ,R ,O ,X ,A ,L ,W ,T ,  ,U ,J ,F ,B ,V ,D ,C ,M ,K ,N ,H ,I ,Q ,Z ,Y ,E ,0
RSVP_central_cue_between_letter_presentation ,89 ,2 , T1 ,22 ,"[1, 0] ",3.0 ,T ,C ,F ,L ,D ,R ,S ,O ,Q ,K ,J ,V ,G ,E ,B ,Y ,M ,Z ,A ,I ,N ,X ,H ,U ,W ,P ,F ,A ,H ,I ,O ,P ,L ,G ,X ,D ,B ,Y ,E ,C ,U ,M ,N ,T ,K ,R ,V ,  ,Z ,W ,S ,Q ,0
RSVP_central_cue_between_letter_presentation ,90 ,2 , T1 ,18 ,"[1, 0] ",3.0 ,H ,K ,J ,Q ,G ,W ,F ,R ,A ,B ,O ,U ,L ,T ,C ,Y ,I ,S ,P ,Z ,E ,V ,M ,X ,N ,D ,I ,Y ,M ,P ,A ,D ,E ,G ,T ,B ,W ,Z ,S ,Q ,L ,H ,U ,  ,V ,R ,C ,F ,N ,K ,J ,O ,0
RSVP_central_cue_between_letter_presentation ,91 ,2 , T1 ,22 ,"[1, 0] ",3.0 ,E ,X ,M ,W ,U ,N ,Y ,B ,J ,P ,A ,Q ,L ,Z ,D ,R ,C ,V ,H ,T ,G ,K ,S ,F ,I ,O ,O ,W ,G ,V ,E ,B ,Q ,N ,M ,Z ,L ,D ,X ,R ,S ,J ,U ,C ,H ,F ,T ,  ,A ,P ,I ,K ,0
RSVP_central_cue_between_letter_presentation ,92 ,2 , T1 ,6 ,"[-1, 0] ",3.0 ,E ,S ,M ,C ,R ,H ,W ,K ,Q ,X ,U ,G ,A ,F ,Z ,J ,O ,D ,P ,I ,V ,T ,L ,B ,Y ,N ,T ,W ,H ,X ,V ,  ,K ,E ,S ,D ,N ,Q ,M ,Y ,L ,A ,U ,B ,G ,O ,R ,F ,I ,J ,Z ,P ,0
RSVP_central_cue_between_letter_presentation ,93 ,2 , T1 ,10 ,"[-1, 0] ",10.0 ,H ,V ,I ,W ,K ,O ,Y ,R ,J ,Z ,Q ,M ,C ,G ,N ,X ,D ,P ,F ,U ,B ,S ,A ,E ,L ,T ,R ,C ,N ,U ,T ,A ,Q ,S ,P ,  ,L ,J ,F ,O ,V ,Y ,B ,Z ,M ,G ,E ,D ,K ,X ,W ,I ,0
RSVP_central_cue_between_letter_presentation ,94 ,2 , T1 ,18 ,"[-1, 0] ",10.0 ,O ,M ,J ,V ,H ,T ,U ,S ,I ,E ,A ,B ,Q ,Z ,D ,R ,L ,X ,P ,C ,N ,Y ,G ,F ,W ,K ,D ,Q ,J ,K ,R ,Y ,L ,P ,S ,O ,V ,F ,X ,B ,U ,A ,T ,  ,N ,M ,G ,Z ,W ,C ,I ,E ,0
RSVP_central_cue_between_letter_presentation ,95 ,2 , T1 ,22 ,"[-1, 0] ",3.0 ,S ,M ,J ,L ,A ,O ,T ,Z ,G ,H ,B ,C ,E ,U ,Q ,Y ,R ,P ,K ,F ,W ,X ,D ,N ,V ,I ,D ,F ,Y ,Z ,R ,G ,T ,H ,U ,K ,P ,V ,S ,M ,A ,B ,W ,L ,N ,C ,E ,  ,J ,X ,Q ,I ,0
RSVP_central_cue_between_letter_presentation ,96 ,2 , T1 ,6 ,"[1, 0] ",3.0 ,P ,Y ,G ,N ,L ,Z ,I ,D ,U ,W ,T ,O ,J ,X ,H ,S ,V ,K ,E ,B ,Q ,C ,A ,F ,R ,M ,I ,H ,A ,R ,W ,  ,K ,C ,X ,M ,F ,E ,P ,O ,T ,S ,V ,B ,D ,N ,Y ,Z ,U ,Q ,G ,L ,0
RSVP_central_cue_between_letter_presentation ,97 ,2 , T1 ,6 ,"[1, 0] ",3.0 ,S ,G ,K ,Q ,V ,J ,M ,R ,T ,I ,Y ,P ,L ,U ,X ,C ,H ,F ,A ,N ,B ,W ,Z ,E ,D ,O ,H ,U ,W ,M ,R ,  ,V ,G ,N ,L ,S ,Z ,Y ,A ,C ,X ,J ,T ,E ,K ,P ,Q ,F ,I ,D ,O ,0
RSVP_central_cue_between_letter_presentation ,98 ,2 , T1 ,18 ,"[1, 0] ",10.0 ,K ,B ,G ,M ,S ,I ,J ,V ,F ,A ,L ,E ,C ,R ,H ,W ,Y ,T ,N ,Z ,U ,O ,X ,D ,Q ,P ,G ,X ,Z ,Q ,H ,E ,T ,W ,S ,M ,F ,U ,I ,L ,C ,R ,Y ,  ,J ,K ,A ,V ,P ,D ,B ,N ,0
RSVP_central_cue_between_letter_presentation ,99 ,2 , T1 ,14 ,"[-1, 0] ",10.0 ,W ,A ,V ,P ,Q ,G ,O ,J ,F ,S ,M ,H ,K ,T ,C ,L ,R ,E ,B ,Z ,U ,N ,I ,X ,Y ,D ,V ,A ,L ,U ,J ,F ,H ,O ,Q ,R ,E ,M ,Y ,  ,K ,X ,S ,C ,W ,T ,B ,G ,N ,Z ,D ,P ,0
RSVP_central_cue_between_letter_presentation ,100 ,2 , T1 ,14 ,"[1, 0] ",3.0 ,A ,H ,T ,I ,Q ,N ,P ,W ,M ,X ,U ,Y ,J ,L ,R ,S ,K ,Z ,F ,V ,C ,D ,O ,B ,G ,E ,N ,C ,B ,X ,U ,Q ,V ,E ,S ,R ,I ,F ,O ,  ,T ,H ,G ,Y ,D ,J ,A ,Z ,M ,P ,K ,L ,0
RSVP_central_cue_between_letter_presentation ,101 ,2 , T1 ,10 ,"[-1, 0] ",10.0 ,Z ,S ,K ,H ,V ,O ,R ,T ,Y ,D ,E ,M ,Q ,C ,X ,U ,F ,L ,A ,N ,P ,I ,J ,B ,G ,W ,Q ,B ,F ,K ,D ,N ,Z ,O ,U ,  ,E ,M ,G ,C ,Y ,W ,H ,J ,P ,S ,T ,A ,I ,V ,X ,R ,0
RSVP_central_cue_between_letter_presentation ,102 ,2 , T1 ,6 ,"[-1, 0] ",3.0 ,X ,K ,B ,A ,D ,O ,T ,R ,E ,S ,F ,H ,L ,U ,J ,Z ,I ,P ,M ,N ,Y ,Q ,G ,W ,C ,V ,Q ,S ,T ,O ,I ,  ,X ,P ,H ,A ,K ,L ,Z ,B ,C ,G ,F ,V ,Y ,J ,U ,E ,R ,N ,M ,D ,0
RSVP_central_cue_between_letter_presentation ,103 ,2 , T1 ,10 ,"[-1, 0] ",3.0 ,T ,L ,M ,Z ,E ,F ,N ,G ,Q ,X ,B ,O ,P ,J ,Y ,R ,C ,W ,A ,H ,S ,V ,I ,D ,U ,K ,N ,J ,L ,F ,K ,D ,H ,Y ,G ,  ,Z ,V ,P ,M ,S ,X ,C ,T ,W ,E ,U ,A ,Q ,O ,R ,B ,0
RSVP_central_cue_between_letter_presentation ,104 ,2 , T1 ,10 ,"[-1, 0] ",10.0 ,N ,P ,B ,Z ,R ,M ,K ,I ,Y ,E ,S ,G ,A ,H ,J ,X ,Q ,L ,C ,D ,W ,O ,U ,F ,T ,V ,I ,G ,Z ,H ,Q ,R ,J ,K ,T ,  ,N ,Y ,V ,S ,F ,P ,X ,C ,M ,W ,B ,O ,D ,E ,L ,U ,0
RSVP_central_cue_between_letter_presentation ,105 ,2 , T1 ,14 ,"[-1, 0] ",10.0 ,H ,R ,D ,Y ,N ,A ,Q ,F ,S ,M ,V ,P ,O ,Z ,G ,K ,U ,J ,I ,C ,B ,X ,L ,T ,E ,W ,E ,O ,Z ,U ,N ,B ,D ,J ,G ,M ,V ,A ,Y ,  ,C ,K ,P ,F ,I ,X ,H ,L ,R ,W ,Q ,T ,0
RSVP_central_cue_between_letter_presentation ,106 ,2 , T1 ,10 ,"[-1, 0] ",3.0 ,M ,B ,E ,A ,C ,J ,S ,X ,D ,F ,H ,K ,Z ,W ,L ,P ,Q ,N ,I ,G ,R ,T ,V ,O ,U ,Y ,S ,J ,A ,R ,K ,D ,I ,C ,Y ,  ,E ,V ,O ,F ,H ,L ,U ,N ,Q ,P ,X ,G ,Z ,B ,T ,W ,0
RSVP_central_cue_between_letter_presentation ,107 ,2 , T1 ,10 ,"[1, 0] ",3.0 ,B ,S ,R ,T ,L ,F ,Z ,H ,P ,N ,Y ,G ,K ,M ,Q ,C ,W ,E ,O ,D ,X ,A ,U ,J ,V ,I ,Z ,U ,E ,V ,K ,D ,Y ,P ,W ,  ,B ,N ,O ,M ,Q ,C ,F ,I ,H ,R ,G ,S ,L ,J ,T ,A ,0
RSVP_central_cue_between_letter_presentation ,108 ,2 , T1 ,14 ,"[-1, 0] ",3.0 ,F ,V ,S ,I ,H ,D ,L ,J ,K ,G ,W ,C ,U ,T ,Z ,O ,A ,B ,Y ,P ,M ,R ,E ,N ,Q ,X ,F ,L ,G ,D ,R ,M ,O ,Z ,V ,K ,X ,N ,Y ,  ,E ,I ,A ,Q ,B ,H ,P ,C ,J ,S ,T ,W ,0
RSVP_central_cue_between_letter_presentation ,109 ,2 , T1 ,10 ,"[1, 0] ",10.0 ,Y ,M ,G ,K ,X ,V ,N ,S ,P ,Z ,J ,U ,D ,H ,W ,T ,R ,O ,E ,B ,A ,I ,Q ,F ,L ,C ,C ,L ,G ,F ,V ,X ,E ,R ,Y ,  ,S ,A ,Z ,H ,T ,U ,N ,B ,Q ,P ,D ,K ,W ,M ,O ,I ,0
RSVP_central_cue_between_letter_presentation ,110 ,2 , T1 ,10 ,"[1, 0] ",10.0 ,V ,M ,Q ,R ,Z ,A ,N ,I ,X ,C ,E ,F ,Y ,W ,D ,U ,P ,T ,K ,H ,G ,O ,J ,S ,L ,B ,X ,Z ,M ,I ,N ,K ,D ,H ,A ,  ,E ,J ,G ,Q ,Y ,V ,B ,W ,O ,S ,U ,R ,L ,C ,P ,T ,0
RSVP_central_cue_between_letter_presentation ,111 ,2 , T1 ,14 ,"[-1, 0] ",10.0 ,G ,P ,I ,R ,K ,X ,L ,M ,A ,B ,Y ,J ,D ,W ,Q ,Z ,N ,E ,H ,V ,T ,F ,C ,S ,U ,O ,Z ,L ,W ,U ,K ,R ,A ,I ,N ,T ,P ,G ,M ,  ,Q ,J ,S ,Y ,D ,H ,C ,X ,F ,O ,B ,E ,0
RSVP_central_cue_between_letter_presentation ,112 ,2 , T1 ,22 ,"[-1, 0] ",3.0 ,J ,H ,N ,L ,V ,O ,D ,R ,T ,F ,M ,E ,U ,G ,Z ,C ,X ,S ,P ,Q ,A ,W ,B ,I ,Y ,K ,N ,F ,U ,V ,B ,L ,J ,G ,C ,O ,S ,R ,D ,X ,Q ,T ,W ,P ,I ,A ,H ,  ,Z ,K ,M ,Y ,0
RSVP_central_cue_between_letter_presentation ,113 ,2 , T1 ,10 ,"[1, 0] ",10.0 ,R ,C ,A ,L ,Y ,I ,E ,H ,D ,W ,M ,B ,V ,U ,G ,Q ,O ,T ,F ,X ,K ,Z ,J ,N ,S ,P ,H ,Z ,X ,J ,W ,R ,C ,A ,Q ,  ,I ,N ,B ,V ,S ,U ,D ,E ,F ,O ,K ,Y ,T ,P ,M ,G ,1
RSVP_central_cue_between_letter_presentation ,114 ,2 , T1 ,22 ,"[1, 0] ",10.0 ,N ,A ,S ,R ,T ,C ,E ,U ,G ,Q ,V ,Y ,W ,I ,L ,P ,Z ,F ,O ,D ,B ,K ,J ,H ,M ,X ,L ,G ,S ,A ,N ,M ,B ,C ,E ,V ,H ,Y ,T ,W ,I ,J ,K ,F ,O ,P ,D ,  ,Z ,X ,R ,Q ,0
RSVP_central_cue_between_letter_presentation ,115 ,2 , T1 ,10 ,"[1, 0] ",3.0 ,M ,Y ,T ,P ,E ,L ,R ,W ,I ,D ,Q ,U ,C ,N ,O ,H ,F ,X ,S ,A ,Z ,V ,G ,K ,J ,B ,E ,Q ,R ,Z ,A ,W ,U ,F ,B ,  ,T ,O ,V ,D ,C ,P ,I ,M ,J ,Y ,X ,N ,G ,L ,H ,K ,0
RSVP_central_cue_between_letter_presentation ,116 ,2 , T1 ,10 ,"[-1, 0] ",10.0 ,O ,N ,S ,D ,F ,T ,J ,M ,I ,W ,B ,E ,R ,C ,X ,K ,P ,A ,U ,Y ,Q ,L ,Z ,V ,G ,H ,F ,R ,P ,D ,X ,S ,L ,Z ,V ,  ,U ,O ,H ,N ,T ,I ,W ,Q ,M ,E ,G ,K ,Y ,C ,J ,B ,0
RSVP_central_cue_between_letter_presentation ,117 ,2 , T1 ,18 ,"[-1, 0] ",3.0 ,J ,I ,T ,W ,A ,P ,C ,O ,Z ,L ,X ,Y ,G ,E ,N ,U ,D ,R ,F ,H ,M ,V ,B ,Q ,S ,K ,D ,G ,M ,J ,W ,K ,E ,Q ,P ,N ,L ,R ,O ,U ,A ,B ,C ,  ,X ,S ,Z ,I ,Y ,F ,V ,T ,0
RSVP_central_cue_between_letter_presentation ,118 ,2 , T1 ,14 ,"[-1, 0] ",3.0 ,C ,M ,V ,U ,R ,D ,K ,G ,N ,J ,W ,T ,L ,B ,E ,Y ,I ,P ,X ,A ,F ,H ,O ,Z ,S ,Q ,E ,L ,T ,J ,D ,B ,P ,G ,Y ,Q ,F ,M ,S ,  ,U ,H ,C ,N ,A ,V ,K ,R ,O ,X ,Z ,I ,0
RSVP_central_cue_between_letter_presentation ,119 ,2 , T1 ,22 ,"[-1, 0] ",3.0 ,M ,F ,Z ,U ,X ,P ,N ,L ,W ,E ,Q ,R ,B ,H ,O ,T ,A ,S ,J ,K ,G ,Y ,D ,C ,I ,V ,Y ,R ,G ,Z ,V ,F ,A ,X ,N ,U ,Q ,H ,P ,E ,B ,C ,D ,W ,J ,I ,M ,  ,S ,L ,O ,T ,0
RSVP_central_cue_between_letter_presentation ,120 ,2 , T1 ,18 ,"[-1, 0] ",10.0 ,O ,R ,I ,N ,U ,J ,T ,B ,V ,Y ,A ,L ,Q ,W ,M ,F ,Z ,C ,K ,G ,P ,H ,E ,S ,D ,X ,B ,A ,E ,H ,N ,J ,P ,L ,M ,S ,I ,Q ,F ,Z ,O ,K ,R ,  ,X ,D ,V ,U ,T ,W ,G ,Y ,0
RSVP_central_cue_between_letter_presentation ,121 ,2 , T1 ,6 ,"[-1, 0] ",10.0 ,D ,P ,O ,B ,Y ,R ,I ,T ,E ,N ,H ,A ,V ,C ,W ,U ,S ,F ,J ,Q ,M ,L ,G ,Z ,K ,X ,O ,K ,F ,M ,I ,  ,R ,H ,X ,T ,Q ,E ,W ,S ,G ,L ,A ,D ,V ,U ,B ,Z ,Y ,C ,J ,P ,0
RSVP_central_cue_between_letter_presentation ,122 ,2 , T1 ,10 ,"[1, 0] ",3.0 ,Z ,L ,X ,B ,D ,K ,T ,P ,R ,F ,J ,S ,Y ,V ,C ,E ,O ,Q ,G ,N ,H ,A ,I ,M ,W ,U ,Y ,J ,W ,C ,I ,O ,M ,E ,V ,  ,P ,A ,H ,G ,S ,U ,F ,Q ,R ,K ,L ,Z ,D ,B ,N ,T ,0
RSVP_central_cue_between_letter_presentation ,123 ,2 , T1 ,14 ,"[-1, 0] ",10.0 ,A ,P ,J ,X ,Y ,U ,H ,R ,E ,N ,L ,T ,Z ,M ,K ,G ,C ,Q ,W ,O ,D ,V ,S ,B ,I ,F ,X ,Q ,N ,R ,C ,K ,G ,J ,E ,P ,B ,D ,U ,  ,Z ,S ,F ,Y ,H ,L ,V ,W ,O ,T ,A ,M ,0
RSVP_central_cue_between_letter_presentation ,124 ,2 , T1 ,10 ,"[1, 0] ",10.0 ,M ,J ,F ,D ,P ,V ,Z ,H ,L ,A ,T ,Q ,Y ,X ,G ,C ,U ,R ,O ,B ,E ,N ,S ,K ,I ,W ,Z ,H ,L ,F ,V ,A ,J ,B ,D ,  ,O ,W ,G ,X ,N ,Y ,U ,P ,C ,K ,T ,Q ,S ,I ,E ,R ,0
RSVP_central_cue_between_letter_presentation ,125 ,2 , T1 ,14 ,"[-1, 0] ",3.0 ,H ,I ,X ,T ,L ,S ,J ,E ,A ,Z ,K ,D ,R ,M ,Y ,G ,O ,Q ,P ,U ,B ,W ,V ,F ,C ,N ,Z ,K ,P ,E ,X ,V ,I ,C ,U ,L ,W ,D ,J ,  ,S ,H ,N ,O ,T ,Q ,F ,M ,R ,B ,Y ,G ,1
RSVP_central_cue_between_letter_presentation ,126 ,2 , T1 ,18 ,"[1, 0] ",3.0 ,T ,F ,S ,D ,P ,N ,H ,L ,E ,A ,Z ,B ,G ,Q ,O ,I ,X ,V ,M ,W ,R ,C ,Y ,J ,K ,U ,T ,S ,L ,P ,Q ,W ,A ,K ,U ,D ,J ,X ,V ,E ,O ,B ,F ,  ,Z ,Y ,M ,H ,I ,C ,N ,R ,0
