browser,duration,endTime,feedback,isi,judgment,startTime,subjectID,type
Chrome,750,,,1024,83,2019-07-12T17:08:57.862Z,ACN0C9HPYDTED,red
Chrome,525,,,989,83,2019-07-12T17:08:57.862Z,ACN0C9HPYDTED,red
Chrome,450,,,977,83,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,red
Chrome,825,,,1004,76,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,red
Chrome,975,,,1011,83,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,red
Chrome,825,,,954,76,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,red
Chrome,675,,,981,83,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,red
Chrome,750,,,972,83,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,red
Chrome,900,,,988,76,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,red
Chrome,600,,,1006,83,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,red
Chrome,825,2019-07-12T16:51:40.600Z,,1046,76,2019-07-12T16:41:10.997Z,AK3H5QRAROFGP,red
Chrome,900,,,1039,76,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,red
Chrome,1050,,,1049,76,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,red
Chrome,975,,,1027,76,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,red
Chrome,1050,,,972,76,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,red
Chrome,825,,,985,83,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,red
Chrome,450,,,1034,83,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,red
Chrome,1050,,,981,83,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,red
Chrome,975,,,1040,76,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,red
Chrome,750,,,1021,83,2019-07-12T16:46:55.061Z,AWZPYE91AF7KU,red
Chrome,750,,,991,83,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,red
Chrome,975,,,994,76,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,red
Chrome,450,,,1015,83,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,red
Chrome,525,,,1010,83,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,red
Chrome,975,,,973,76,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,red
Chrome,750,,,996,83,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,red
Chrome,600,,,1040,76,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,red
Chrome,825,,,1042,83,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,red
Chrome,975,2019-07-12T17:13:48.832Z,,1049,76,2019-07-12T17:03:32.929Z,AY9ZVK32I1P1L,red
