browser,duration,endTime,feedback,isi,judgment,startTime,subjectID,type,velocityFraction
Chrome,1050,null,null,958,83,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,spikey,1.2
Chrome,1050,null,null,1006,76,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,spikey,0.9
Chrome,1050,null,null,1007,76,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,red,0.5
Chrome,1050,null,null,1016,76,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,odd,0.6
Chrome,1050,null,null,1037,83,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,spikey,1.1
Chrome,1050,null,null,974,76,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,odd,0.5
Chrome,1050,null,null,993,83,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,red,1.1
Chrome,1050,null,null,990,83,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,spikey,0.8
Chrome,1050,null,null,975,83,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,odd,0.7
Chrome,1050,null,null,975,83,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,red,1
Chrome,1050,null,null,1027,76,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,red,1.3
Chrome,1050,null,null,1031,83,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,odd,1.2
Chrome,1050,null,null,1046,83,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,spikey,0.9
Chrome,1050,2019-07-20T20:04:07.974Z,null,1032,83,2019-07-20T19:52:24.945Z,A1PAY3X73PQ16S,spikey,0.6
Chrome,1050,null,null,964,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,red,0.8
Chrome,1050,null,null,1000,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,odd,1.3
Chrome,1050,null,null,999,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,red,1
Chrome,1050,null,null,1047,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,odd,0.5
Chrome,1050,null,null,1031,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,spikey,1.1
Chrome,1050,null,null,1013,83,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,red,1.2
Chrome,1050,null,null,1010,83,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,spikey,0.9
Chrome,1050,null,null,1005,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,spikey,0.6
Chrome,1050,null,null,1039,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,odd,0.7
Chrome,1050,null,null,1019,83,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,red,1
Chrome,1050,null,null,997,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,odd,1.1
Chrome,1050,null,null,1027,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,odd,1.2
Chrome,1050,null,null,1024,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,odd,0.6
Chrome,1050,null,null,1031,83,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,spikey,0.5
Chrome,1050,null,null,1010,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,spikey,0.7
Chrome,1050,null,null,1030,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,red,0.8
Chrome,1050,null,null,1009,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,red,1.3
Chrome,1050,null,null,1009,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,spikey,0.9
Chrome,1050,null,null,994,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,odd,1.1
Chrome,1050,null,null,982,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,spikey,0.7
Chrome,1050,null,null,1037,83,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,red,1.3
Chrome,1050,null,null,1048,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,odd,1.2
Chrome,1050,null,null,1035,83,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,spikey,0.6
Chrome,1050,null,null,1042,83,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,red,1
Chrome,1050,null,null,1015,83,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,red,0.8
Chrome,1050,null,null,1045,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,odd,0.9
Chrome,1050,2019-07-20T20:36:43.711Z,null,1009,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,spikey,0.5
Chrome,1050,null,null,996,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,red,0.9
Chrome,1050,null,null,980,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,odd,1.1
Chrome,1050,null,null,963,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,odd,0.5
Chrome,1050,null,null,1035,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,0.7
Chrome,1050,null,null,986,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,red,0.8
Chrome,1050,null,null,1035,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,odd,1.2
Chrome,1050,null,null,952,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,0.6
Chrome,1050,null,null,1031,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,red,1.3
Chrome,1050,null,null,1049,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,1
Chrome,1050,null,null,1009,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,odd,1
Chrome,1050,null,null,1030,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,red,1.2
Chrome,1050,null,null,1042,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,0.8
Chrome,1050,null,null,1010,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,odd,0.6
Chrome,1050,null,null,1005,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,1.1
Chrome,1050,null,null,1038,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,red,0.9
Chrome,1050,null,null,1011,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,red,0.5
Chrome,1050,null,null,962,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,odd,1.3
Chrome,1050,null,null,1004,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,0.7
Chrome,1050,null,null,1045,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,1
Chrome,1050,null,null,1034,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,0.7
Chrome,1050,null,null,1015,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,odd,0.5
Chrome,1050,null,null,1016,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,red,0.9
Chrome,1050,null,null,1003,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,red,1.2
Chrome,1050,null,null,997,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,odd,0.8
Chrome,1050,null,null,1012,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,1.1
Chrome,1050,null,null,987,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,red,0.6
Chrome,1050,2019-07-20T20:06:09.569Z,null,982,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,odd,1.3
Chrome,1050,null,null,1006,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,odd,1.2
Chrome,1050,null,null,956,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,1
Chrome,1050,null,null,1011,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,1.1
Chrome,1050,null,null,959,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,odd,1.3
Chrome,1050,null,null,990,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,odd,0.6
Chrome,1050,null,null,990,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,red,0.8
Chrome,1050,null,null,966,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,0.7
Chrome,1050,null,null,969,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,red,0.9
Chrome,1050,null,null,1040,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,red,0.5
Chrome,1050,null,null,1012,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,red,0.5
Chrome,1050,null,null,1036,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,1.2
Chrome,1050,null,null,1036,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,0.8
Chrome,1050,null,null,983,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,odd,1
Chrome,1050,null,null,955,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,odd,1.1
Chrome,1050,null,null,1033,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,odd,1.3
Chrome,1050,null,null,987,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,0.9
Chrome,1050,null,n/a,993,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,red,0.6
Chrome,1050,null,null,1018,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,red,0.7
Chrome,1050,null,null,995,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,1.2
Chrome,1050,null,null,997,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,red,0.6
Chrome,1050,null,null,1028,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,odd,0.7
Chrome,1050,null,null,960,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,odd,1
Chrome,1050,null,null,1044,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,red,0.8
Chrome,1050,null,null,1036,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,red,0.9
Chrome,1050,null,null,972,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,1.3
Chrome,1050,null,null,1004,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,1.1
Chrome,1050,2019-07-20T20:03:24.570Z,null,1006,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,odd,0.5
Chrome,1050,null,null,967,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,1.2
Chrome,1050,null,null,952,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,red,0.7
Chrome,1050,null,null,1027,76,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,odd,1.3
Chrome,1050,null,null,968,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,0.8
Chrome,1050,null,null,1016,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,red,1.1
Chrome,1050,null,null,976,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,odd,1
Chrome,1050,null,null,965,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,0.6
Chrome,1050,null,null,964,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,red,0.5
Chrome,1050,null,null,1014,76,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,odd,0.9
Chrome,1050,null,null,966,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,red,1.2
Chrome,1050,null,null,980,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,odd,0.9
Chrome,1050,null,null,1037,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,red,1
Chrome,1050,null,null,1035,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,odd,0.7
Chrome,1050,null,null,1047,76,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,1.3
Chrome,1050,null,null,1042,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,0.6
Chrome,1050,null,null,957,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,0.8
Chrome,1050,null,"This was fun! I had no problems with the study, technical or otherwise. ",1026,76,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,red,1.1
Chrome,1050,null,null,969,76,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,odd,0.5
Chrome,1050,null,null,1034,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,red,0.8
Chrome,1050,null,null,1035,76,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,1.3
Chrome,1050,null,null,1004,76,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,odd,1.2
Chrome,1050,null,null,1012,76,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,red,1.1
Chrome,1050,null,null,975,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,odd,0.6
Chrome,1050,null,null,1010,76,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,odd,1
Chrome,1050,null,null,982,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,red,0.9
Chrome,1050,null,null,990,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,0.5
Chrome,1050,2019-07-20T20:32:50.488Z,null,967,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,0.7
Chrome,1050,null,null,1035,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,1
Chrome,1050,null,null,1016,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,odd,0.8
Chrome,1050,null,null,965,76,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,odd,1.3
Chrome,1050,null,null,957,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,odd,0.6
Chrome,1050,null,null,950,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,1.1
Chrome,1050,null,null,984,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,red,0.5
Chrome,1050,null,null,1022,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,red,0.9
Chrome,1050,null,null,1038,76,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,red,1.2
Chrome,1050,null,null,978,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,0.7
Chrome,1050,null,null,1006,76,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,red,1
Chrome,1050,null,null,958,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,red,0.9
Chrome,1050,null,null,955,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,odd,0.5
Chrome,1050,null,null,1031,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,1.1
Chrome,1050,null,null,993,76,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,odd,1.3
Chrome,1050,null,null,1011,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,1.2
Chrome,1050,null,null,1015,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,odd,0.6
Chrome,1050,null,null,955,76,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,0.8
Chrome,1050,null,null,952,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,red,0.7
Chrome,1050,null,null,1039,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,odd,1.1
Chrome,1050,null,null,979,76,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,1.3
Chrome,1050,null,null,991,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,1
Chrome,1050,null,null,976,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,odd,1.2
Chrome,1050,null,null,979,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,red,0.5
Chrome,1050,null,null,1033,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,red,0.6
Chrome,1050,null,null,970,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,odd,0.9
Chrome,1050,null,null,1043,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,red,0.8
Chrome,1050,2019-07-20T20:49:56.034Z,null,982,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,0.7
Firefox,1050,null,null,1049,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,red,1
Firefox,1050,null,null,966,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,odd,0.6
Firefox,1050,null,null,1038,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,red,1.3
Firefox,1050,null,null,1026,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,red,1.1
Firefox,1050,null,null,1016,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,odd,0.7
Firefox,1050,null,null,961,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,0.8
Firefox,1050,null,null,973,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,0.5
Firefox,1050,null,null,970,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,0.9
Firefox,1050,null,null,1027,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,odd,1.2
Firefox,1050,null,null,1014,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,odd,1.2
Firefox,1050,null,null,976,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,1
Firefox,1050,null,null,976,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,0.6
Firefox,1050,null,null,973,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,red,0.9
Firefox,1050,null,null,982,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,red,0.5
Firefox,1050,null,null,954,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,odd,1.1
Firefox,1050,null,I noticed that when I paid a lot of attention it was easier to perceive the velocity differences,1028,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,red,1.3
Firefox,1050,null,null,1036,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,odd,0.8
Firefox,1050,null,null,1039,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,0.7
Firefox,1050,null,null,965,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,1
Firefox,1050,null,null,1029,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,red,1.2
Firefox,1050,null,null,1020,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,1.1
Firefox,1050,null,null,1033,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,red,0.8
Firefox,1050,null,null,1012,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,red,1.3
Firefox,1050,null,null,982,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,odd,0.5
Firefox,1050,null,null,978,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,odd,0.9
Firefox,1050,null,null,994,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,odd,0.7
Firefox,1050,2019-07-20T21:01:20.227Z,null,1024,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,0.6
Chrome,1050,null,null,999,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,red,0.8
Chrome,1050,null,null,1037,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,odd,0.7
Chrome,1050,null,null,1041,76,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,red,1.3
Chrome,1050,null,null,985,76,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,1.1
Chrome,1050,null,null,1040,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,0.6
Chrome,1050,null,null,1000,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,red,0.5
Chrome,1050,null,null,953,76,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,odd,0.9
Chrome,1050,null,null,1034,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,1
Chrome,1050,null,null,1034,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,odd,1.2
Chrome,1050,null,null,979,76,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,1.2
Chrome,1050,null,null,971,76,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,odd,0.7
Chrome,1050,null,null,979,76,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,odd,0.8
Chrome,1050,null,null,966,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,odd,0.6
Chrome,1050,null,null,989,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,1.1
Chrome,1050,null,null,1042,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,red,0.5
Chrome,1050,null,None,980,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,red,1
Chrome,1050,null,null,1020,76,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,1.3
Chrome,1050,null,null,967,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,red,0.9
Chrome,1050,null,null,989,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,red,0.5
Chrome,1050,null,null,1006,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,odd,0.9
Chrome,1050,null,null,1038,76,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,1.1
Chrome,1050,null,null,1036,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,0.8
Chrome,1050,null,null,973,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,0.7
Chrome,1050,null,null,1048,76,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,red,1.2
Chrome,1050,null,null,958,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,odd,1.3
Chrome,1050,null,null,1017,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,odd,1
Chrome,1050,2019-07-20T20:11:00.119Z,null,1027,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,red,0.6
Chrome,1050,null,null,1042,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,1.2
Chrome,1050,null,null,983,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,0.5
Chrome,1050,null,null,979,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,odd,0.7
Chrome,1050,null,null,966,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,red,0.6
Chrome,1050,null,null,1018,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,0.8
Chrome,1050,null,null,1024,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,red,0.9
Chrome,1050,null,null,1038,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,odd,1
Chrome,1050,null,null,965,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,odd,1.1
Chrome,1050,null,null,969,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,red,1.3
Chrome,1050,null,null,1049,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,odd,1.1
Chrome,1050,null,null,962,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,1.2
Chrome,1050,null,null,1026,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,red,1.3
Chrome,1050,null,null,1022,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,odd,0.6
Chrome,1050,null,null,1031,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,0.9
Chrome,1050,null,null,1007,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,red,0.8
Chrome,1050,null,null,1036,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,odd,0.7
Chrome,1050,null,null,966,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,red,1
Chrome,1050,null,null,981,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,0.5
Chrome,1050,null,null,1026,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,odd,0.6
Chrome,1050,null,null,1045,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,0.7
Chrome,1050,null,null,987,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,1.1
Chrome,1050,null,null,1036,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,red,1.2
Chrome,1050,null,null,978,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,red,1
Chrome,1050,null,null,1049,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,odd,0.8
Chrome,1050,null,null,960,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,red,0.5
Chrome,1050,null,null,979,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,odd,1.3
Chrome,1050,2019-07-20T20:02:47.951Z,null,990,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,0.9
Chrome,1050,null,null,1031,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,odd,1
Chrome,1050,null,null,964,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,odd,0.8
Chrome,1050,null,null,1047,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,0.6
Chrome,1050,null,null,1028,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,0.7
Chrome,1050,null,null,1041,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,odd,1.3
Chrome,1050,null,null,972,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,red,0.5
Chrome,1050,null,null,986,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,0.9
Chrome,1050,null,null,995,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,red,1.1
Chrome,1050,null,null,978,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,red,1.2
Chrome,1050,null,null,1017,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,odd,1
Chrome,1050,null,null,1048,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,red,1.2
Chrome,1050,null,null,1010,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,0.9
Chrome,1050,null,null,966,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,odd,0.6
Chrome,1050,null,null,975,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,red,0.8
Chrome,1050,null,None.,976,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,0.5
Chrome,1050,null,null,1007,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,1.3
Chrome,1050,null,null,973,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,red,1.1
Chrome,1050,null,null,991,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,odd,0.7
Chrome,1050,null,null,1040,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,1.1
Chrome,1050,null,null,1039,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,odd,1.2
Chrome,1050,null,null,962,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,1.3
Chrome,1050,null,null,1018,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,red,0.9
Chrome,1050,null,null,1040,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,red,0.8
Chrome,1050,null,null,1044,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,odd,1
